11927773   5      M0051          000000000000002890000000000000002890000000000000000000000000000000000000000000000000002890012~3~192777         
161629A    5      M0051          000000000000002890000000000000002890000000000000000000000000000000000144500000000000002890012~A~61629          
11927833   5      M0051          000000000000003600000000000000003600000000000000000000000000000000000000000000000000003600012~3~192783         
161630A    5      M0051          000000000000003600000000000000003600000000000000000000000000000000000180000000000000003600012~A~61630          
11927873   12     TR006          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~192787         
161631A    12     TR006          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61631          
11927953   2      MEC            000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~192795         
161632A    2      MEC            000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61632          
161633A    1      PIN            000000000000004000000000000000004000000000000000000000000000000000000200000000000000004000012~A~61633          
11927963   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192796         
11928083   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192808         
11928093   2      03             000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192809         
11928203   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192820         
161634A    5      M0041          000000000000002908100000000000002908100000000000000000000000000000000145400000000000002908112~A~61634          
11928293   1      REQ            000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192829         
11928303   1      PIN            000000000000014000000000000000014000000000000000000000000000000000000000000000000000014000012~3~192830         
11928303   1      REQ            000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192830         
11928303   1      STF            000000000000006700000000000000006700000000000000003000000000000000000000000000000000006700012~3~192830         
161635A    1      PIN            000000000000014000000000000000014000000000000000000000000000000000000700000000000000014000012~A~61635          
161635A    1      REQ            000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~A~61635          
161635A    1      STF            000000000000006700000000000000006700000000000000003000000000000000000335000000000000006700012~A~61635          
11928323   1      FUN            000000000000004000000000000000004000000000000000000000000000000000000000000000000000004000012~3~192832         
11928323   1      PIN            000000000000006640000000000000006640000000000000000000000000000000000000000000000000006640012~3~192832         
11928323   1      REQ            000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192832         
161636A    1      FUN            000000000000004000000000000000004000000000000000000000000000000000000200000000000000004000012~A~61636          
161636A    1      PIN            000000000000006640000000000000006640000000000000000000000000000000000332000000000000006640012~A~61636          
161636A    1      REQ            000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~A~61636          
11928383   2      E0203          000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~192838         
11928383   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~192838         
11928383   2      H0042          000000000000000812000000000000000812000000000000000000000000000000000000000000000000000812012~3~192838         
11928383   5      M0091          000000000000002800000000000000002800000000000000000000000000000000000000000000000000002800012~3~192838         
161637A    2      E0203          000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61637          
161637A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61637          
161637A    2      H0042          000000000000000812000000000000000812000000000000000000000000000000000040600000000000000812012~A~61637          
161637A    5      M0091          000000000000002800000000000000002800000000000000000000000000000000000140000000000000002800012~A~61637          
11928413   5      M0131          000000000000002884000000000000002884000000000000000000000000000000000000000000000000002884012~3~192841         
161638A    5      M0131          000000000000002884000000000000002884000000000000000000000000000000000144200000000000002884012~A~61638          
11928423   2      E0203          000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~192842         
11928423   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~192842         
11928423   5      M0101          000000000000002800000000000000002800000000000000000000000000000000000000000000000000002800012~3~192842         
11928423   3      11             000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~192842         
161639A    2      E0203          000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61639          
161639A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61639          
161639A    5      M0101          000000000000002800000000000000002800000000000000000000000000000000000140000000000000002800012~A~61639          
161639A    3      11             000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61639          
11928483   4      MP             000000000000002438400000000000002438400000000000000000000000000000000000000000000000002438412~3~192848         
11928483   2      1411230        000000000000006000000000000000006000000000000000000000000000000000000000000000000000006000012~3~192848         
11928483   2      1416650        000000000000004842700000000000004842700000000000000000000000000000000000000000000000004842712~3~192848         
161640A    4      MP             000000000000002438400000000000002438400000000000000000000000000000000121900000000000002438412~A~61640          
161640A    2      1411230        000000000000006000000000000000006000000000000000000000000000000000000300000000000000006000012~A~61640          
161640A    2      1416650        000000000000004842700000000000004842700000000000000000000000000000000242100000000000004842712~A~61640          
11928563   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192856         
11928573   2      MEC            000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~192857         
161641A    2      MEC            000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61641          
11928593   2      E0203          000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~192859         
11928593   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~192859         
11928593   5      M0061          000000000000002940000000000000002940000000000000000000000000000000000000000000000000002940012~3~192859         
11928593   3      11             000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~192859         
161642A    2      E0203          000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61642          
161642A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61642          
161642A    5      M0061          000000000000002940000000000000002940000000000000000000000000000000000147000000000000002940012~A~61642          
161642A    3      11             000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61642          
11928723   2      E0203          000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~192872         
11928723   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~192872         
11928723   5      M0051          000000000000002890000000000000002890000000000000000000000000000000000000000000000000002890012~3~192872         
161643A    2      E0203          000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61643          
161643A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61643          
161643A    5      M0051          000000000000002890000000000000002890000000000000000000000000000000000144500000000000002890012~A~61643          
11928793   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192879         
161644A    2      MEC            000000000000001000000000000000001000000000000000000000000000000000000050000000000000001000012~A~61644          
11928853   2      MEC            000000000000003000000000000000003000000000000000000000000000000000000000000000000000003000012~3~192885         
161645A    2      MEC            000000000000003000000000000000003000000000000000000000000000000000000150000000000000003000012~A~61645          
11928933   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192893         
11929013   5      M0081          000000000000002884000000000000002884000000000000000000000000000000000000000000000000002884012~3~192901         
161646A    5      M0081          000000000000002884000000000000002884000000000000000000000000000000000144200000000000002884012~A~61646          
161647A    2      E0203          000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61647          
161647A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61647          
11929093   2      E0203          000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~192909         
11929093   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~192909         
11929093   2      03             000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192909         
161648A    2      E0203          000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61648          
161648A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61648          
161648A    2      03             000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~A~61648          
11929103   2      03             000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192910         
11929113   2      H0042          000000000000000812000000000000000812000000000000000000000000000000000000000000000000000812012~3~192911         
11929113   5      M0061          000000000000003108000000000000003108000000000000000000000000000000000000000000000000003108012~3~192911         
161649A    2      H0042          000000000000000812000000000000000812000000000000000000000000000000000040600000000000000812012~A~61649          
161649A    5      M0061          000000000000003108000000000000003108000000000000000000000000000000000155400000000000003108012~A~61649          
11929153   2      03             000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192915         
161650A    2      LUBRIFICAÇÃO   000000000000000094000000000000000094000000000000000000000000000000000004700000000000000094012~A~61650          
161650A    2      9104309        000000000000000903600000000000000903600000000000000000000000000000000045200000000000000903612~A~61650          
161651A    2      9104151        000000000000000677700000000000000677700000000000000000000000000000000033900000000000000677712~A~61651          
161652A    3      ISOLANTE NAT   000000000000000229400000000000000229400000000000000000000000000000000011500000000000000229412~A~61652          
161652A    2      9103891        000000000000000451800000000000000451800000000000000000000000000000000022600000000000000451812~A~61652          
11929233   5      M0081          000000000000003108000000000000003108000000000000000000000000000000000000000000000000003108012~3~192923         
161654A    5      M0081          000000000000003108000000000000003108000000000000000000000000000000000155400000000000003108012~A~61654          
161655A    2      ML             000000000000002911900000000000002911900000000000000000000000000000000145600000000000002911912~A~61655          
161655A    2      3420840        000000000000000451800000000000000451800000000000000000000000000000000022600000000000000451812~A~61655          
11929313   2      6440870        000000000000000451800000000000000451800000000000000000000000000000000000000000000000000451812~3~192931         
161656A    2      6440870        000000000000000451800000000000000451800000000000000000000000000000000022600000000000000451812~A~61656          
11929353   2      E0203          000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~192935         
11929353   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~192935         
11929353   5      M0051          000000000000002800000000000000002800000000000000000000000000000000000000000000000000002800012~3~192935         
11929353   3      11             000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~192935         
161657A    2      E0203          000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61657          
161657A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61657          
161657A    5      M0051          000000000000002800000000000000002800000000000000000000000000000000000140000000000000002800012~A~61657          
161657A    3      11             000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61657          
11929393   2      MEC            000000000000002000000000000000002000000000000000000000000000000000000000000000000000002000012~3~192939         
161658A    2      MEC            000000000000002000000000000000002000000000000000000000000000000000000100000000000000002000012~A~61658          
11929413   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192941         
11929543   1      REQ            000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192954         
11929603   GRL    CG001          000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~192960         
11929603   2      ML             000000000000002910500000000000002910500000000000000000000000000000000000000000000000002910512~3~192960         
11929603   GRL    4417120        000000000000004066100000000000004066100000000000000000000000000000000000000000000000004066112~3~192960         
161659A    GRL    CG001          000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61659          
161659A    2      ML             000000000000002910500000000000002910500000000000000000000000000000000145500000000000002910512~A~61659          
161659A    GRL    4417120        000000000000004066100000000000004066100000000000000000000000000000000203300000000000004066112~A~61659          
11929613   2      4041510        000000000000001129500000000000001129500000000000000000000000000000000000000000000000001129512~3~192961         
161660A    2      4041510        000000000000001129500000000000001129500000000000000000000000000000000056500000000000001129512~A~61660          
11929693   2      H0042          000000000000001400000000000000001400000000000000000000000000000000000000000000000000001400012~3~192969         
161661A    2      H0042          000000000000001400000000000000001400000000000000000000000000000000000070000000000000001400012~A~61661          
11929713   2      E0203          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~192971         
11929713   2      E2020          000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~192971         
11929713   5      M0091          000000000000003108000000000000003108000000000000000000000000000000000000000000000000003108012~3~192971         
11929713   3      11             000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~192971         
161662A    2      E0203          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61662          
161662A    2      E2020          000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61662          
161662A    5      M0091          000000000000003108000000000000003108000000000000000000000000000000000155400000000000003108012~A~61662          
161662A    3      11             000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61662          
11929733   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192973         
11929753   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192975         
11929783   2      E0203          000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~192978         
11929783   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~192978         
161663A    2      E0203          000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61663          
161663A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61663          
11929853   2      MEC            000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~192985         
161664A    2      MEC            000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61664          
11929863   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192986         
161665A    1      PIN            000000000000003500000000000000003500000000000000000000000000000000000175000000000000003500012~A~61665          
11929893   5      M0051          000000000000003500000000000000003500000000000000000000000000000000000000000000000000003500012~3~192989         
161667A    5      M0051          000000000000003500000000000000003500000000000000000000000000000000000175000000000000003500012~A~61667          
11929913   12     TR005          000000000000000500000000000000000500000000000000000000000000000000000000000000000000000500012~3~192991         
161668A    12     TR005          000000000000000500000000000000000500000000000000000000000000000000000025000000000000000500012~A~61668          
161669A    1      FUN            000000000000015896900000000000015896900000000000000000000000000000000794800000000000015896912~A~61669          
161669A    1      PIN            000000000000029400000000000000029400000000000000000000000000000000001470000000000000029400012~A~61669          
11929963   2      03             000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192996         
11929973   2      03             000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~192997         
161670A    2      MEC            000000000000001400000000000000001400000000000000000000000000000000000070000000000000001400012~A~61670          
11930043   2      E0203          000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~193004         
11930043   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193004         
11930043   5      M0081          000000000000002800000000000000002800000000000000000000000000000000000000000000000000002800012~3~193004         
11930043   3      11             000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~193004         
161671A    2      E0203          000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61671          
161671A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61671          
161671A    5      M0081          000000000000002800000000000000002800000000000000000000000000000000000140000000000000002800012~A~61671          
161671A    3      11             000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61671          
11930053   2      E0203          000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~193005         
11930053   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193005         
11930053   2      H0042......... 000000000000000812000000000000000812000000000000000000000000000000000000000000000000000812012~3~193005         
11930053   5      M0051          000000000000003100000000000000003100000000000000000000000000000000000000000000000000003100012~3~193005         
11930053   3      11             000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193005         
161672A    2      E0203          000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61672          
161672A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61672          
161672A    2      H0042......... 000000000000000812000000000000000812000000000000000000000000000000000040600000000000000812012~A~61672          
161672A    5      M0051          000000000000003100000000000000003100000000000000000000000000000000000155000000000000003100012~A~61672          
161672A    3      11             000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61672          
11930183   2      E0203          000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~193018         
11930183   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193018         
11930183   2      MEC            000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~193018         
11930183   5      M0071          000000000000002890000000000000002890000000000000000000000000000000000000000000000000002890012~3~193018         
11930183   3      11             000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~193018         
161673A    2      E0203          000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61673          
161673A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61673          
161673A    2      MEC            000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61673          
161673A    5      M0071          000000000000002890000000000000002890000000000000000000000000000000000144500000000000002890012~A~61673          
161673A    3      11             000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61673          
11930203   5      M0051          000000000000004300000000000000004300000000000000000000000000000000000000000000000000004300012~3~193020         
161674A    5      M0051          000000000000004300000000000000004300000000000000000000000000000000000215000000000000004300012~A~61674          
11930283   2      03             000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~193028         
11930293   2      03             000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~193029         
11930303   2      7440130        000000000000000677700000000000000677700000000000000000000000000000000000000000000000000677712~3~193030         
161675A    2      7440130        000000000000000677700000000000000677700000000000000000000000000000000033900000000000000677712~A~61675          
11930313   2      7021820        000000000000001355300000000000001355300000000000000000000000000000000000000000000000001355312~3~193031         
161676A    2      7021820        000000000000001355300000000000001355300000000000000000000000000000000067800000000000001355312~A~61676          
11930323   2      7440130        000000000000000677700000000000000677700000000000000000000000000000000000000000000000000677712~3~193032         
161677A    2      7440130        000000000000000677700000000000000677700000000000000000000000000000000033900000000000000677712~A~61677          
11930373   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~193037         
11930513   2      MEC            000000000000002000000000000000002000000000000000000000000000000000000000000000000000002000012~3~193051         
161678A    2      MEC            000000000000002000000000000000002000000000000000000000000000000000000100000000000000002000012~A~61678          
11930563   5      M0071          000000000000002968000000000000002968000000000000000000000000000000000000000000000000002968012~3~193056         
161679A    5      M0071          000000000000002968000000000000002968000000000000000000000000000000000148400000000000002968012~A~61679          
11930663   2      H0042          000000000000000812000000000000000812000000000000000000000000000000000000000000000000000812012~3~193066         
11930663   5      M0061          000000000000002800000000000000002800000000000000000000000000000000000000000000000000002800012~3~193066         
161680A    2      H0042          000000000000000812000000000000000812000000000000000000000000000000000040600000000000000812012~A~61680          
161680A    5      M0061          000000000000002800000000000000002800000000000000000000000000000000000140000000000000002800012~A~61680          
11930693   2      H0042....      000000000000000812000000000000000812000000000000000000000000000000000000000000000000000812012~3~193069         
11930693   5      M0051          000000000000003100000000000000003100000000000000000000000000000000000000000000000000003100012~3~193069         
161681A    2      H0042....      000000000000000812000000000000000812000000000000000000000000000000000040600000000000000812012~A~61681          
161681A    5      M0051          000000000000003100000000000000003100000000000000000000000000000000000155000000000000003100012~A~61681          
11930833   2      H0042......... 000000000000000812000000000000000812000000000000000000000000000000000000000000000000000812012~3~193083         
11930833   2      MEC            000000000000002800000000000000002800000000000000000000000000000000000000000000000000002800012~3~193083         
161682A    2      H0042......... 000000000000000812000000000000000812000000000000000000000000000000000040600000000000000812012~A~61682          
161682A    2      MEC            000000000000002800000000000000002800000000000000000000000000000000000140000000000000002800012~A~61682          
11930843   5      M0081          000000000000002800200000000000002800200000000000000000000000000000000000000000000000002800212~3~193084         
161683A    5      M0081          000000000000002800200000000000002800200000000000000000000000000000000140000000000000002800212~A~61683          
11930853   2      E0203          000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~193085         
11930853   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193085         
161684A    2      E0203          000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61684          
161684A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61684          
11930863   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~193086         
11930903   12     TR007          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193090         
161685A    12     TR007          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61685          
11930913   5      M0071          000000000000003108000000000000003108000000000000000000000000000000000000000000000000003108012~3~193091         
161686A    5      M0071          000000000000003108000000000000003108000000000000000000000000000000000155400000000000003108012~A~61686          
11930933   2      E0203          000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~193093         
11930933   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193093         
161687A    2      E0203          000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61687          
161687A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61687          
11931003   2      MEC            000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193100         
161688A    2      MEC            000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61688          
11931033   2      MEC            000000000000001400000000000000001400000000000000000000000000000000000000000000000000001400012~3~193103         
11931033   5      M0141          000000000000002996000000000000002996000000000000000000000000000000000000000000000000002996012~3~193103         
161689A    2      MEC            000000000000001400000000000000001400000000000000000000000000000000000070000000000000001400012~A~61689          
161689A    5      M0141          000000000000002996000000000000002996000000000000000000000000000000000149800000000000002996012~A~61689          
11931063   5      M0051          000000000000002800000000000000002800000000000000000000000000000000000000000000000000002800012~3~193106         
11931063   3      11             000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~193106         
161690A    5      M0051          000000000000002800000000000000002800000000000000000000000000000000000140000000000000002800012~A~61690          
161690A    3      11             000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61690          
11931113   2      E0203          000000000000000800000000000000000800000000000000000000000000000000000000000000000000000800012~3~193111         
11931113   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193111         
11931113   2      03             000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~193111         
11931113   3      11             000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~193111         
161691A    2      E0203          000000000000000800000000000000000800000000000000000000000000000000000040000000000000000800012~A~61691          
161691A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61691          
161691A    2      03             000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~A~61691          
161691A    3      11             000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61691          
11931243   2      03             000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~193124         
11931313   2      E0203          000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~193131         
11931313   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193131         
11931313   3      11             000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193131         
161692A    2      E0203          000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61692          
161692A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61692          
161692A    3      11             000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61692          
161693A    2      ML             000000000000005407600000000000005407600000000000000000000000000000000270400000000000005407612~A~61693          
161693A    2      3430990        000000000000000677700000000000000677700000000000000000000000000000000033900000000000000677712~A~61693          
11931353   2      E0203          000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~193135         
11931353   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193135         
11931353   3      11             000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193135         
161694A    2      E0203          000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61694          
161694A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61694          
161694A    3      11             000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61694          
11931423   GRL    4416820        000000000000004066000000000000004066000000000000000000000000000000000000000000000000004066012~3~193142         
161695A    GRL    4416820        000000000000004066000000000000004066000000000000000000000000000000000203300000000000004066012~A~61695          
161696A    5      M0041          000000000000002908100000000000002908100000000000000000000000000000000145400000000000002908112~A~61696          
161697A    5      M0041          000000000000002908100000000000002908100000000000000000000000000000000145400000000000002908112~A~61697          
161698A    5      M0041          000000000000002908100000000000002908100000000000000000000000000000000145400000000000002908112~A~61698          
11931493   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~193149         
11931503   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~193150         
11931513   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~193151         
11931523   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~193152         
161699A    2      MEC            000000000000002000000000000000002000000000000000000000000000000000000100000000000000002000012~A~61699          
11931563   2      E0203          000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~193156         
11931563   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193156         
11931563   3      11             000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193156         
161700A    2      E0203          000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61700          
161700A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61700          
161700A    3      11             000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61700          
11931593   2      1.11           000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012~3~193159         
11931673   12     TR006          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193167         
161701A    12     TR006          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61701          
161702A    5      M0041          000000000000002908100000000000002908100000000000000000000000000000000145400000000000002908112~A~61702          
11931713   5      M0121          000000000000003108000000000000003108000000000000000000000000000000000000000000000000003108012~3~193171         
161703A    5      M0121          000000000000003108000000000000003108000000000000000000000000000000000155400000000000003108012~A~61703          
11931773   5      M0071          000000000000002800000000000000002800000000000000000000000000000000000000000000000000002800012~3~193177         
161704A    5      M0071          000000000000002800000000000000002800000000000000000000000000000000000140000000000000002800012~A~61704          
11931783   5      M0061          000000000000002884000000000000002884000000000000000000000000000000000000000000000000002884012~3~193178         
161705A    5      M0061          000000000000002884000000000000002884000000000000000000000000000000000144200000000000002884012~A~61705          
11931833   5      M0061          000000000000002800000000000000002800000000000000000000000000000000000000000000000000002800012~3~193183         
161706A    5      M0061          000000000000002800000000000000002800000000000000000000000000000000000140000000000000002800012~A~61706          
11931843   1      TAP            000000000000002000000000000000002000000000000000000000000000000000000000000000000000002000012~3~193184         
161707A    1      TAP            000000000000002000000000000000002000000000000000000000000000000000000100000000000000002000012~A~61707          
11931853   2      E0203          000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~193185         
11931853   2      E2020          000000000000000400000000000000000400000000000000000000000000000000000000000000000000000400012~3~193185         
11931853   5      M0081          000000000000002884000000000000002884000000000000000000000000000000000000000000000000002884012~3~193185         
11931853   3      11             000000000000000600000000000000000600000000000000000000000000000000000000000000000000000600012~3~193185         
161708A    2      E0203          000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61708          
161708A    2      E2020          000000000000000400000000000000000400000000000000000000000000000000000020000000000000000400012~A~61708          
161708A    5      M0081          000000000000002884000000000000002884000000000000000000000000000000000144200000000000002884012~A~61708          
161708A    3      11             000000000000000600000000000000000600000000000000000000000000000000000030000000000000000600012~A~61708          
11931893   2      H0042.......   000000000000000896000000000000000896000000000000000000000000000000000000000000000000000896012~3~193189         
11931893   5      M0071          000000000000003108000000000000003108000000000000000000000000000000000000000000000000003108012~3~193189         
