11984653   1      MEC 1          00000000000000800000000000000000800000000000000000000000000000000000000000000000000000800002~3~198465          
11984653   4      P8888          00000000000002300000000000000002300000000000000000000000000000000000000000000000000002300002~3~198465          
11984653   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198465          
1145105NF  1      C9999          00000000000001330000000000000001330000000000000000000000000000000000000000000000000001330002~NF~145105         
1145105NF  1      D000           00000000000000720000000000000000720000000000000000000000000000000000000000000000000000720002~NF~145105         
1145105NF  1      MEC 1          00000000000000800000000000000000800000000000000000000000000000000000000000000000000000800002~NF~145105         
1145105NF  4      P8888          00000000000002300000000000000002300000000000000000000000000000000000000000000000000002300002~NF~145105         
1145105NF  4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145105         
11984663   1      C9999          00000000000000760500000000000000760500000000000000000000000000000000000000000000000000760502~3~198466          
11984663   2      DP             00000000000000060000000000000000060000000000000000000000000000000000000000000000000000060002~3~198466          
11984663   1      D000           00000000000000450000000000000000450000000000000000002970000000000000000000000000000000450002~3~198466          
11984663   2      E2020          00000000000000080000000000000000080000000000000000000000000000000000000000000000000000080002~3~198466          
11984663   1      MEC 1          00000000000001072000000000000001072000000000000000000000000000000000000000000000000001072002~3~198466          
11984663   4      P8888          00000000000001050000000000000001050000000000000000000000000000000000000000000000000001050002~3~198466          
11984663   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198466          
1145106NF  1      C9999          00000000000000760500000000000000760500000000000000000000000000000000000000000000000000760502~NF~145106         
1145106NF  2      DP             00000000000000060000000000000000060000000000000000000000000000000000000000000000000000060002~NF~145106         
1145106NF  1      D000           00000000000000450000000000000000450000000000000000002970000000000000000000000000000000450002~NF~145106         
1145106NF  2      E2020          00000000000000080000000000000000080000000000000000000000000000000000000000000000000000080002~NF~145106         
1145106NF  1      MEC 1          00000000000001072000000000000001072000000000000000000000000000000000000000000000000001072002~NF~145106         
1145106NF  4      P8888          00000000000001050000000000000001050000000000000000000000000000000000000000000000000001050002~NF~145106         
1145106NF  4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145106         
11984673   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198467          
11984683   1      C9999          00000000000000588000000000000000588000000000000000000000000000000000000000000000000000588002~3~198468          
11984683   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198468          
1145108NF  1      C9999          00000000000000588000000000000000588000000000000000000000000000000000000000000000000000588002~NF~145108         
1145108NF  4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145108         
1145109NF  2      M0042          00000000000000290810000000000000290810000000000000007020000000000000014540000000000000290812~NF~145109         
1145110NF  2      M0042          00000000000000290810000000000000290810000000000000007020000000000000014540000000000000290812~NF~145110         
1145111NF  2      M0042          00000000000000290810000000000000290810000000000000007020000000000000014540000000000000290812~NF~145111         
1145112NF  5      M0041          00000000000000502300000000000000502300000000000000025750000000000000025120000000000000502302~NF~145112         
11984783   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198478          
11984803   5      M0061          00000000000000370970000000000000370970000000000000018240000000000000000000000000000000370972~3~198480          
1145113NF  5      M0061          00000000000000370970000000000000370970000000000000018240000000000000018550000000000000370972~NF~145113         
11984823   2      J4207          00000000000000050700000000000000050700000000000000003040000000000000000000000000000000050702~3~198482          
11984823   2      4027900        00000000000000015600000000000000015600000000000000000940000000000000000000000000000000015602~3~198482          
1145114NF  2      J4207          00000000000000050700000000000000050700000000000000003040000000000000002540000000000000050702~NF~145114         
1145114NF  2      4027900        00000000000000015600000000000000015600000000000000000940000000000000000780000000000000015602~NF~145114         
11984833   2      9103388        00000000000000067770000000000000067770000000000000000000000000000000000000000000000000067772~3~198483          
11984833   2      9101158        00000000000000112940000000000000112940000000000000000000000000000000000000000000000000112942~3~198483          
1145115NF  2      9103388        00000000000000067770000000000000067770000000000000000000000000000000003390000000000000067772~NF~145115         
1145115NF  2      9101158        00000000000000112940000000000000112940000000000000000000000000000000005650000000000000112942~NF~145115         
11984843   2      8481018*       00000000000000406600000000000000406600000000000000024400000000000000000000000000000000406602~3~198484          
1145116NF  2      8481018*       00000000000000406600000000000000406600000000000000024400000000000000020330000000000000406602~NF~145116         
11984913   5      M0051          00000000000000470000000000000000470000000000000000022600000000000000000000000000000000470002~3~198491          
1145117NF  5      M0051          00000000000000470000000000000000470000000000000000022600000000000000023500000000000000470002~NF~145117         
11985003   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198500          
11985033   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198503          
1145118NF  4      P8888          00000000000000500000000000000000500000000000000000000000000000000000025000000000000000500002~NF~145118         
11985073   5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~3~198507          
11985103   5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~3~198510          
11985113   5      M0061          00000000000000303000000000000000303000000000000000000000000000000000000000000000000000303002~3~198511          
1145119NF  5      M0061          00000000000000303000000000000000303000000000000000000000000000000000015150000000000000303002~NF~145119         
11985143   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198514          
11985143   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198514          
11985143   5      M0061          00000000000000303000000000000000303000000000000000018180000000000000000000000000000000303002~3~198514          
1145120NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145120         
1145120NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145120         
1145120NF  5      M0061          00000000000000303000000000000000303000000000000000018180000000000000015150000000000000303002~NF~145120         
11985163   2      MEC            00000000000000350000000000000000350000000000000000048420000000000000000000000000000000350002~3~198516          
1145121NF  2      MEC            00000000000000350000000000000000350000000000000000048420000000000000017500000000000000350002~NF~145121         
11985173   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198517          
11985173   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198517          
11985173   5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~3~198517          
1145122NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145122         
1145122NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145122         
1145122NF  5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~NF~145122         
1145123NF  1      MEC 1          00000000000002173000000000000002173000000000000000000000000000000000108650000000000002173002~NF~145123         
11985183   2      ML             00000000000000477580000000000000477580000000000000000000000000000000000000000000000000477582~3~198518          
11985183   2      4066890        00000000000001061680000000000001061680000000000000000000000000000000000000000000000001061682~3~198518          
1145124NF  2      ML             00000000000000477580000000000000477580000000000000000000000000000000023880000000000000477582~NF~145124         
1145124NF  2      4066890        00000000000001061680000000000001061680000000000000000000000000000000053080000000000001061682~NF~145124         
11985223   2      8430590        00000000000000950000000000000000950000000000000000043580000000000000000000000000000000950002~3~198522          
1145125NF  2      8430590        00000000000000950000000000000000950000000000000000043580000000000000047500000000000000950002~NF~145125         
11985333   2      E2020          00000000000000100000000000000000100000000000000000000000000000000000000000000000000000100002~3~198533          
11985333   5      M0041          00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198533          
1145127NF  2      E2020          00000000000000100000000000000000100000000000000000000000000000000000005000000000000000100002~NF~145127         
1145127NF  5      M0041          00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145127         
11985453   12     TR001          00000000000000060000000000000000060000000000000000003230000000000000000000000000000000060002~3~198545          
11985453   2      J0800          00000000000000150000000000000000150000000000000000000000000000000000000000000000000000150002~3~198545          
1145128NF  12     TR001          00000000000000060000000000000000060000000000000000003230000000000000003000000000000000060002~NF~145128         
1145128NF  2      J0800          00000000000000150000000000000000150000000000000000000000000000000000007500000000000000150002~NF~145128         
11985513   5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~3~198551          
11985533   12     TR009          00000000000000060000000000000000060000000000000000000940000000000000000000000000000000060002~3~198553          
1145129NF  12     TR009          00000000000000060000000000000000060000000000000000000940000000000000003000000000000000060002~NF~145129         
11985543   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198554          
11985543   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198554          
11985543   5      M0061          00000000000000489330000000000000489330000000000000025260000000000000000000000000000000489332~3~198554          
11985543   2      SER10          00000000000000015000000000000000015000000000000000000000000000000000000000000000000000015002~3~198554          
1145130NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145130         
1145130NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145130         
1145130NF  5      M0061          00000000000000489330000000000000489330000000000000025260000000000000024470000000000000489332~NF~145130         
1145130NF  2      SER10          00000000000000015000000000000000015000000000000000000000000000000000000750000000000000015002~NF~145130         
1145131NF  5      M0041          00000000000000502300000000000000502300000000000000000000000000000000025120000000000000502302~NF~145131         
11985583   12     TR006          00000000000000040000000000000000040000000000000000003230000000000000000000000000000000040002~3~198558          
1145132NF  12     TR006          00000000000000040000000000000000040000000000000000003230000000000000002000000000000000040002~NF~145132         
1145133NF  5      M0041          00000000000000502300000000000000502300000000000000025750000000000000025120000000000000502302~NF~145133         
11985633   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198563          
11985633   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198563          
11985633   5      M0071          00000000000000489220000000000000489220000000000000022270000000000000000000000000000000489222~3~198563          
11985633   2      SER10          00000000000000015000000000000000015000000000000000009680000000000000000000000000000000015002~3~198563          
1145134NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145134         
1145134NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145134         
1145134NF  5      M0071          00000000000000489220000000000000489220000000000000022270000000000000024460000000000000489222~NF~145134         
1145134NF  2      SER10          00000000000000015000000000000000015000000000000000009680000000000000000750000000000000015002~NF~145134         
1145135NF  5      M0041          00000000000000502300000000000000502300000000000000000000000000000000025120000000000000502302~NF~145135         
11985643   1      MEC 1          00000000000000120000000000000000120000000000000000000000000000000000000000000000000000120002~3~198564          
1145136NF  1      MEC 1          00000000000000120000000000000000120000000000000000000000000000000000006000000000000000120002~NF~145136         
11985653   5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~3~198565          
11985663   2      J0800          00000000000000150000000000000000150000000000000000009000000000000000000000000000000000150002~3~198566          
1145137NF  2      J0800          00000000000000150000000000000000150000000000000000009000000000000000007500000000000000150002~NF~145137         
11985673   5      M0081          00000000000000599870000000000000599870000000000000035990000000000000000000000000000000599872~3~198567          
1145138NF  5      M0081          00000000000000599870000000000000599870000000000000035990000000000000029990000000000000599872~NF~145138         
11985683   2      4063430        00000000000000813200000000000000813200000000000000048790000000000000000000000000000000813202~3~198568          
1145139NF  2      4063430        00000000000000813200000000000000813200000000000000048790000000000000040660000000000000813202~NF~145139         
11985693   2      E0203          00000000000000080000000000000000080000000000000000000000000000000000000000000000000000080002~3~198569          
11985693   2      E2020          00000000000000080000000000000000080000000000000000000000000000000000000000000000000000080002~3~198569          
11985693   5      M0041          00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198569          
11985693   2      SER10          00000000000000152000000000000000152000000000000000000000000000000000000000000000000000152002~3~198569          
1145140NF  2      E0203          00000000000000080000000000000000080000000000000000000000000000000000004000000000000000080002~NF~145140         
1145140NF  2      E2020          00000000000000080000000000000000080000000000000000000000000000000000004000000000000000080002~NF~145140         
1145140NF  5      M0041          00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145140         
1145140NF  2      SER10          00000000000000152000000000000000152000000000000000000000000000000000007600000000000000152002~NF~145140         
11985733   1      C9999          00000000000000350000000000000000350000000000000000000000000000000000000000000000000000350002~3~198573          
11985733   1      D000           00000000000000450000000000000000450000000000000000011000000000000000000000000000000000450002~3~198573          
11985733   4      P8888          00000000000000800000000000000000800000000000000000000000000000000000000000000000000000800002~3~198573          
1145141NF  1      C9999          00000000000000350000000000000000350000000000000000000000000000000000017500000000000000350002~NF~145141         
1145141NF  1      D000           00000000000000450000000000000000450000000000000000011000000000000000022500000000000000450002~NF~145141         
1145141NF  4      P8888          00000000000000800000000000000000800000000000000000000000000000000000040000000000000000800002~NF~145141         
11985773   2      E0203          00000000000000100000000000000000100000000000000000016140000000000000000000000000000000100002~3~198577          
11985773   2      E2020          00000000000000100000000000000000100000000000000000016140000000000000000000000000000000100002~3~198577          
1145142NF  2      E0203          00000000000000100000000000000000100000000000000000016140000000000000005000000000000000100002~NF~145142         
1145142NF  2      E2020          00000000000000100000000000000000100000000000000000016140000000000000005000000000000000100002~NF~145142         
11985783   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198578          
1145143NF  1      C9999          00000000000000258500000000000000258500000000000000000000000000000000012930000000000000258502~NF~145143         
1145143NF  1      D000           00000000000000120000000000000000120000000000000000000000000000000000006000000000000000120002~NF~145143         
1145143NF  1      M000           00000000000000240000000000000000240000000000000000055000000000000000012000000000000000240002~NF~145143         
1145143NF  4      P8888          00000000000000620000000000000000620000000000000000000000000000000000031000000000000000620002~NF~145143         
11985793   2      1040390        00000000000000045180000000000000045180000000000000002710000000000000000000000000000000045182~3~198579          
1145144NF  2      1040390        00000000000000045180000000000000045180000000000000002710000000000000002260000000000000045182~NF~145144         
11985823   5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~3~198582          
1145145NF  2      M0042          00000000000000290810000000000000290810000000000000007020000000000000014540000000000000290812~NF~145145         
1145146NF  2      M0042          00000000000000290810000000000000290810000000000000000000000000000000014540000000000000290812~NF~145146         
1145147NF  2      M0042          00000000000000264370000000000000264370000000000000000000000000000000013220000000000000264372~NF~145147         
11985833   5      M0091          00000000000000799000000000000000799000000000000000029050000000000000000000000000000000799002~3~198583          
1145148NF  5      M0091          00000000000000799000000000000000799000000000000000029050000000000000039950000000000000799002~NF~145148         
11985843   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198584          
11985853   1      M000           00000000000000540000000000000000540000000000000000021450000000000000000000000000000000540002~3~198585          
11985853   4      P8888          00000000000000860000000000000000860000000000000000000000000000000000000000000000000000860002~3~198585          
11985853   4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198585          
1145149NF  1      M000           00000000000000540000000000000000540000000000000000021450000000000000000000000000000000540002~NF~145149         
1145149NF  4      P8888          00000000000000860000000000000000860000000000000000000000000000000000000000000000000000860002~NF~145149         
1145149NF  4      1              00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~NF~145149         
11985863   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198586          
11985873   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198587          
11985883   2      9106194        00000000000000045180000000000000045180000000000000002710000000000000000000000000000000045182~3~198588          
1145150NF  2      9106194        00000000000000045180000000000000045180000000000000002710000000000000002260000000000000045182~NF~145150         
11985893   2      9105321        00000000000000158120000000000000158120000000000000009490000000000000000000000000000000158122~3~198589          
1145151NF  2      9105321        00000000000000158120000000000000158120000000000000009490000000000000007910000000000000158122~NF~145151         
1145152NF  5      M0041          00000000000000502300000000000000502300000000000000025750000000000000025120000000000000502302~NF~145152         
1145153NF  2      M0042          00000000000000290810000000000000290810000000000000013550000000000000014540000000000000290812~NF~145153         
11985913   2      TR011          00000000000000067000000000000000067000000000000000002270000000000000000000000000000000067002~3~198591          
1145154NF  2      TR011          00000000000000067000000000000000067000000000000000002270000000000000003350000000000000067002~NF~145154         
1145155NF  2      9106027        00000000000000248480000000000000248480000000000000014910000000000000012420000000000000248482~NF~145155         
11985923   2      9106027        00000000000000248480000000000000248480000000000000014910000000000000000000000000000000248482~3~198592          
11985933   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198593          
1145156NF  5      M0041          00000000000000502300000000000000502300000000000000000000000000000000025120000000000000502302~NF~145156         
1145157NF  5      M0041          00000000000000502300000000000000502300000000000000025750000000000000025120000000000000502302~NF~145157         
11985953   5      M0061          00000000000000307970000000000000307970000000000000018240000000000000000000000000000000307972~3~198595          
1145158NF  5      M0061          00000000000000307970000000000000307970000000000000018240000000000000015400000000000000307972~NF~145158         
11985973   5      M0081          00000000000000287000000000000000287000000000000000016140000000000000000000000000000000287002~3~198597          
1145159NF  5      M0081          00000000000000287000000000000000287000000000000000016140000000000000014350000000000000287002~NF~145159         
11985983   2      4067090        00000000000000090370000000000000090370000000000000005420000000000000000000000000000000090372~3~198598          
11985983   2      4041250        00000000000000112940000000000000112940000000000000006780000000000000000000000000000000112942~3~198598          
1145160NF  2      4067090        00000000000000090370000000000000090370000000000000005420000000000000004520000000000000090372~NF~145160         
1145160NF  2      4041250        00000000000000112940000000000000112940000000000000006780000000000000005650000000000000112942~NF~145160         
1145161NF  5      M0041          00000000000000502300000000000000502300000000000000025750000000000000025120000000000000502302~NF~145161         
11986013   5      M0061          00000000000000489970000000000000489970000000000000018180000000000000000000000000000000489972~3~198601          
1145162NF  5      M0061          00000000000000489970000000000000489970000000000000018180000000000000024500000000000000489972~NF~145162         
11986023   5      M0081          00000000000000350000000000000000350000000000000005649000000000000000000000000000000000350002~3~198602          
11986023   2      SER09          00000000000000150000000000000000150000000000000000009680000000000000000000000000000000150002~3~198602          
11986023   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198602          
11986023   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198602          
11986023   2      J0800          00000000000000250000000000000000250000000000000000009040000000000000000000000000000000250002~3~198602          
1145163NF  5      M0081          00000000000000350000000000000000350000000000000005649000000000000000017500000000000000350002~NF~145163         
1145163NF  2      SER09          00000000000000150000000000000000150000000000000000009680000000000000007500000000000000150002~NF~145163         
1145163NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145163         
1145163NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145163         
1145163NF  2      J0800          00000000000000250000000000000000250000000000000000009040000000000000012500000000000000250002~NF~145163         
11986033   2      4032750        00000000000000158120000000000000158120000000000000009490000000000000000000000000000000158122~3~198603          
1145164NF  2      4032750        00000000000000158120000000000000158120000000000000009490000000000000007910000000000000158122~NF~145164         
11986043   5      M0091          00000000000000689900000000000000689900000000000000033890000000000000000000000000000000689902~3~198604          
1145165NF  5      M0091          00000000000000689900000000000000689900000000000000033890000000000000034490000000000000689902~NF~145165         
11986053   5      M0071          00000000000000370000000000000000370000000000000000000000000000000000000000000000000000370002~3~198605          
11986053   2      SER10          00000000000000220000000000000000220000000000000000000000000000000000000000000000000000220002~3~198605          
1145166NF  5      M0071          00000000000000370000000000000000370000000000000000000000000000000000018500000000000000370002~NF~145166         
1145166NF  2      SER10          00000000000000220000000000000000220000000000000000000000000000000000011000000000000000220002~NF~145166         
11986083   12     TR019          00000000000000060000000000000000060000000000000000000940000000000000000000000000000000060002~3~198608          
1145167NF  12     TR019          00000000000000060000000000000000060000000000000000000940000000000000003000000000000000060002~NF~145167         
11986093   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198609          
11986143   4      1441544        00000000000000361420000000000000361420000000000000000000000000000000000000000000000000361422~3~198614          
11986143   2      2020380        00000000000000180710000000000000180710000000000000016260000000000000000000000000000000180712~3~198614          
11986143   2      1442244        00000000000000384010000000000000384010000000000000000000000000000000000000000000000000384012~3~198614          
11986143   4      MP             00000000000000873900000000000000873900000000000000006100000000000000000000000000000000873902~3~198614          
11986143   2      1442954        00000000000000790620000000000000790620000000000000000000000000000000000000000000000000790622~3~198614          
1145168NF  4      1441544        00000000000000361420000000000000361420000000000000000000000000000000018070000000000000361422~NF~145168         
1145168NF  2      2020380        00000000000000180710000000000000180710000000000000016260000000000000009040000000000000180712~NF~145168         
1145168NF  2      1442244        00000000000000384010000000000000384010000000000000000000000000000000019200000000000000384012~NF~145168         
1145168NF  4      MP             00000000000000873900000000000000873900000000000000006100000000000000043700000000000000873902~NF~145168         
1145168NF  2      1442954        00000000000000790620000000000000790620000000000000000000000000000000039530000000000000790622~NF~145168         
11986163   12     TR001          00000000000000060000000000000000060000000000000000003230000000000000000000000000000000060002~3~198616          
1145169NF  12     TR001          00000000000000060000000000000000060000000000000000003230000000000000003000000000000000060002~NF~145169         
11986173   12     TR001          00000000000000060000000000000000060000000000000000003230000000000000000000000000000000060002~3~198617          
1145170NF  12     TR001          00000000000000060000000000000000060000000000000000003230000000000000003000000000000000060002~NF~145170         
11986183   12     TR001          00000000000000060000000000000000060000000000000000003230000000000000000000000000000000060002~3~198618          
1145171NF  12     TR001          00000000000000060000000000000000060000000000000000003230000000000000003000000000000000060002~NF~145171         
11986193   2      MEC            00000000000000350000000000000000350000000000000000048420000000000000000000000000000000350002~3~198619          
11986193   2      ST             00000000000000150000000000000000150000000000000000000000000000000000000000000000000000150002~3~198619          
1145172NF  2      MEC            00000000000000350000000000000000350000000000000000048420000000000000017500000000000000350002~NF~145172         
1145172NF  2      ST             00000000000000150000000000000000150000000000000000000000000000000000007500000000000000150002~NF~145172         
11986213   5      M0061          00000000000000349700000000000000349700000000000000000000000000000000000000000000000000349702~3~198621          
1145173NF  5      M0061          00000000000000349700000000000000349700000000000000000000000000000000017480000000000000349702~NF~145173         
11986243   2      03             00000000000000000000000000000000000000000000000000003000000000000000000000000000000000000002~3~198624          
11986263   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198626          
11986263   2      E2020          00000000000000075000000000000000075000000000000000016140000000000000000000000000000000075002~3~198626          
11986263   5      M0101          00000000000000500000000000000000500000000000000000037120000000000000000000000000000000500002~3~198626          
11986263   2      SER10          00000000000000015000000000000000015000000000000000009680000000000000000000000000000000015002~3~198626          
1145174NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145174         
1145174NF  2      E2020          00000000000000075000000000000000075000000000000000016140000000000000003750000000000000075002~NF~145174         
1145174NF  5      M0101          00000000000000500000000000000000500000000000000000037120000000000000025000000000000000500002~NF~145174         
1145174NF  2      SER10          00000000000000015000000000000000015000000000000000009680000000000000000750000000000000015002~NF~145174         
11986283   5      M0101          00000000000000259000000000000000259000000000000000020980000000000000000000000000000000259002~3~198628          
1145175NF  5      M0101          00000000000000259000000000000000259000000000000000020980000000000000012950000000000000259002~NF~145175         
11986293   2      E0203          00000000000000040000000000000000040000000000000000000000000000000000000000000000000000040002~3~198629          
11986293   2      E2020          00000000000000040000000000000000040000000000000000000000000000000000000000000000000000040002~3~198629          
11986293   5      M0081          00000000000000250000000000000000250000000000000000064560000000000000000000000000000000250002~3~198629          
1145176NF  2      E0203          00000000000000040000000000000000040000000000000000000000000000000000002000000000000000040002~NF~145176         
1145176NF  2      E2020          00000000000000040000000000000000040000000000000000000000000000000000002000000000000000040002~NF~145176         
1145176NF  5      M0081          00000000000000250000000000000000250000000000000000064560000000000000012500000000000000250002~NF~145176         
11986303   5      M0051          00000000000000330000000000000000330000000000000000022600000000000000000000000000000000330002~3~198630          
1145177NF  5      M0051          00000000000000330000000000000000330000000000000000022600000000000000016500000000000000330002~NF~145177         
11986313   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198631          
11986313   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198631          
11986313   5      M0051          00000000000000440000000000000000440000000000000000022600000000000000000000000000000000440002~3~198631          
1145178NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145178         
1145178NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145178         
1145178NF  5      M0051          00000000000000440000000000000000440000000000000000022600000000000000022000000000000000440002~NF~145178         
1145179NF  2      ML             00000000000000291190000000000000291190000000000000006780000000000000014560000000000000291192~NF~145179         
1145179NF  2      3420840        00000000000000045180000000000000045180000000000000002710000000000000002260000000000000045182~NF~145179         
11986333   2      9106193        00000000000000022590000000000000022590000000000000001360000000000000000000000000000000022592~3~198633          
1145180NF  2      9106193        00000000000000022590000000000000022590000000000000001360000000000000001130000000000000022592~NF~145180         
1145181NF  5      M0041          00000000000000502300000000000000502300000000000000025750000000000000025120000000000000502302~NF~145181         
1145182NF  5      M0041          00000000000000502300000000000000502300000000000000025750000000000000025120000000000000502302~NF~145182         
1145183NF  2      OXI10          00000000000000000010000000000000000010000000000000000000000000000000000000000000000000000012~NF~145183         
1145184NF  5      M0041          00000000000000502300000000000000502300000000000000025750000000000000025120000000000000502302~NF~145184         
1145185NF  2      OXI10          00000000000000000010000000000000000010000000000000000000000000000000000000000000000000000012~NF~145185         
1145186NF  2      OXI10          00000000000000000010000000000000000010000000000000000000000000000000000000000000000000000012~NF~145186         
11986373   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198637          
11986383   2      5430460        00000000000000045180000000000000045180000000000000002710000000000000000000000000000000045182~3~198638          
1145187NF  2      5430460        00000000000000045180000000000000045180000000000000002710000000000000002260000000000000045182~NF~145187         
11986403   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198640          
11986413   5      M0061          00000000000000303000000000000000303000000000000000018180000000000000000000000000000000303002~3~198641          
1145188NF  5      M0061          00000000000000303000000000000000303000000000000000018180000000000000015150000000000000303002~NF~145188         
11986433   2      1.11           00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002~3~198643          
11986453   2      REV1           00000000000000000000000000000000000000000000000000016140000000000000000000000000000000000002~3~198645          
11986463   2      4028690        00000000000000180720000000000000180720000000000002449370000000000000000000000000000000180722~3~198646          
1145189NF  2      4028690        00000000000000180720000000000000180720000000000002449370000000000000009040000000000000180722~NF~145189         
11986473   2      1.11           00000000000000000000000000000000000000000000000000000160000000000000000000000000000000000002~3~198647          
1145190NF  1      C9999          00000000000000400000000000000000400000000000000000000000000000000000020000000000000000400002~NF~145190         
1145190NF  1      M000           00000000000000423500000000000000423500000000000000055000000000000000021180000000000000423502~NF~145190         
1145190NF  4      P8888          00000000000000900000000000000000900000000000000000000000000000000000045000000000000000900002~NF~145190         
11986493   2      E0203          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198649          
11986493   2      E2020          00000000000000080000000000000000080000000000000000016140000000000000000000000000000000080002~3~198649          
11986493   5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~3~198649          
1145191NF  2      E0203          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145191         
1145191NF  2      E2020          00000000000000080000000000000000080000000000000000016140000000000000004000000000000000080002~NF~145191         
1145191NF  5      M0041          00000000000000000000000000000000000000000000000000030670000000000000000000000000000000000002~NF~145191         
11986513   2      6440020        00000000000000090360000000000000090360000000000000005420000000000000000000000000000000090362~3~198651          
1145192NF  2      6440020        00000000000000090360000000000000090360000000000000005420000000000000004520000000000000090362~NF~145192         
11986533   GRL    4416820        00000000000000406600000000000000406600000000000000024400000000000000000000000000000000406602~3~198653          
1145193NF  GRL    4416820        00000000000000406600000000000000406600000000000000024400000000000000020330000000000000406602~NF~145193         
11986553   5      M0061          00000000000000373910000000000000373910000000000000022430000000000000000000000000000000373912~3~198655          
