13137      2023050420230504AP        MECAN375                 12     TR015          08340000083500000SERVIÇO DE TROCA DE OLEO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            0000000000000000640000000000000000000000000000000000640000000000000049920000000000000049920000000000000000000000000000000000000000000000000049920004100003137                 41~NF~2157               V1        
13138      2023050420230504AP        MECAN372                 5      M0131          09070000090800000REVISAO DE 100.000 KM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0000000000000001210000000000000000000000000000000001210000000000000254000000000000000254000000000000000000000000000000000000000000000000000254000004100003138                 41~NF~2158               V1        
13138      2023050420230504                                   2      ST-BL001       09000000090700000REVISAO DE 100.000 KM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0000000000000001000000000000000000000000000000000001000000000000000060000000000000000060000000000000000040000000000000000000000000000000000060000004100003138                 41~NF~2158               V1        
13138      2023050420230504                                   2      ST002          09000000090700000REVISAO DE 100.000 KM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0000000000000000500000000000000000000000000000000000500000000000000090000000000000000090000000000000000035000000000000000000000000000000000090000004100003138                 41~NF~2158               V1        
13139      2023050420230504                                   2      ST             10230000102500000SERVIÇO, VERIFICAR SUSPENSAO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0000000000000001000000000000000000000000000000000001000000000000000040000000000000000040000000000000000020000000000000000000000000000000000040000004100003139                 41~NF~2159               V1        
13139      2023050420230504                                   2      ST-BL001       10230000102500000SERVIÇO, VERIFICAR SUSPENSAO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0000000000000001000000000000000000000000000000000001000000000000000080000000000000000080000000000000000040000000000000000000000000000000000080000004100003139                 41~NF~2159               V1        
13139      2023050420230504                                   2      ST002          10230000102500000SERVIÇO, VERIFICAR SUSPENSAO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0000000000000000500000000000000000000000000000000000500000000000000100000000000000000100000000000000000035000000000000000000000000000000000100000004100003139                 41~NF~2159               V1        
13139      2023050420230504AP        MECAN372                 2      8033140        10250000102600000SERVIÇO, VERIFICAR SUSPENSAO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0000000000000000500000000000000000000000000000000000500000000000000105000000000000000105000000000000000000000000000000000000000000000000000105000004100003139                 41~NF~2159               V1        
13141      2023050420230504AP        MECAN375                 5      M0071          10260000102700000QUARTA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001420000000000000000000000000000000001420000000000000298200000000000000298200000000000000000000000000000000014910000000000000298200004100003141                 41~NF~2160               V1        
13143      2023050420230504AP        MECAN372                 2      1030430        13590000140500000Examinar inconformidade no porta-luva                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0000000000000000300000000000000000000000000000000000300000000000000036430000000000000036430000000000000000000000000000000000000000000000000036430004100003143                 41~NF~2177               V2        
13144      2023050420230504AP        MECAN375                 5      M0061          14220000142300000TERCEIRA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         0000000000000001430000000000000000000000000000000001430000000000000300300000000000000300300000000000000000000000000000000000000000000000000300300004100003144                 41~NF~2162               V1        
13145      2023050420230508                                   9      ACC            14240000135900000ACC - TAPETES - TROCO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003145                                          V9        
13146      2023050420230504AP        MECAN373                 2      03             14550000145600000REVISÃO AOS 10.000 KM OU 1 ANO.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003146                                          V1        
13147      2023050420230508                                   9      ACC            14390000140000000ACC - TAPETES - TROCO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003147                                          V9        
13148      2023050420230504AP        MECAN373                 5      M0041          16040000160500000REVISÃO AOS 10.000 KM OU 1 ANO.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     0000000000000001000000000000000000000000000000000001000000000000000290810000000000000290810000000000000000000000000000000000000000000000000290810004100003148                                          D1        
13149      2023050420230504AP        MECAN373                 2      DIAG           16040000160500000SERVIÇO DE DIAGNOSTICO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              0000000000000000240000000000000000000000000000000000240000000000000050400000000000000050000000000000000000000000000000000002500000000000000050000004100003149                 41~NF~2163               V1        
13150      2023050520230505AP        MECAN373                 5      M0061          09170000091800000REVISÃO AOS 30.000 KM OU 3 ANOS.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0000000000000002140000000000000000000000000000000002140000000000000449400000000000000449400000000000000000000000000000000000000000000000000449400004100003150                 41~NF~2165               V1        
13151      2023050520230505AP        MECAN372                 2      9100559        08140000081500000Filtro de Combustível - Inspeção e Eventual Substituição - IT 20G/2014                                                                                                                                                                                                                                                                                                                                                                                                                                              0000000000000000100000000000000000000000000000000000100000000000000012140000000000000012140000000000000000000000000000000000610000000000000012140004100003151                 41~NF~2173               V2        
13152      2023050520230505AP        MECAN374                 2      4485008        10100000103400000EXAMINAR BAIXO DESEMPENHO NO SISTEMA DE AC                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0000000000000008600000000000000000020000000000000008580000000000000971520000000000000971520000000000000000000000000000000000000000000000000971520004100003152                 41~NF~2170               V2        
13153      2023050520230505AP        MECAN375                 5      M0091          08460000084700000SEXTA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            0000000000000001190000000000000000000000000000000001190000000000000249900000000000000249740000000000000000000000000000000012490000000000000249740004100003153                 41~NF~2193               V1        
13154      2023050520230508                                   9      ACC            09570000140000000ACC - TAPETE - TROCO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003154                                          V9        
13155      2023050520230508                                   9      ACC            09590000140000000ACC - FRISOS CROMADOS E PROTETOR - VENDA R$900,00                                                                                                                                                                                                                                                                                                                                                                                                                                                                   0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003155                                          V9        
13156      2023050520230505AP        MECAN375                 5      M0071          10200000102100000QUARTA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001950000000000000000000000000000000001950000000000000409500000000000000374000000000000000000000000000000000000000000000000000374000004100003156                 41~NF~2168               V1        
13157      2023050520230505AP        MECAN372                 2      5430040        11380000113900000Examinar dificuldade na partida                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     0000000000000000400000000000000000000000000000000000400000000000000048580000000000000048580000000000000000000000000000000002430000000000000048580004100003157                 41~NF~2172               V2        
13158      2023050520230505AP        MECAN374                 2      AAA71          15300000153100000SERVIÇO, VERIFICAR BARULHO NA PARTE DIANTEIRA DO CARRO                                                                                                                                                                                                                                                                                                                                                                                                                                                              0000000000000000010000000000000000000000000000000000010000000000000060000000000000000060000000000000000000000000000000000000000000000000000060000004100003158                 41~NF~2169               V1        
13159      2023050520230505AP        MECAN375                 2      03             14270000142800000PRIMEIRA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003159                                          V1        
13160      2023050520230505AP        MECAN375                 5      M0041          14280000142900000PRIMEIRA REVISÃO ESPECIAL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001000000000000000000000000000000000001000000000000000290810000000000000290810000000000000000000000000000000000000000000000000290810004100003160                                          D1        
13161      2023050520230505AP        MECAN372                 2      03             14570000145800000SUBST. BATERIA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003161                                          V1        
13162      2023050520230505AP        MECAN373                 2      5430040        16090000161000000EXAMINAR DIFICULDADE  NA PARTIDA.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   0000000000000001000000000000000000000000000000000001000000000000000048580000000000000048580000000000000000000000000000000000000000000000000048580004100003162                 41~NF~2171               V2        
13163      2023050520230505AP        MECAN372                 2      0610653        16160000161700000REVISÃO DE ENTREGA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  0000000000000149740000000000000000000000000000000149740000000000000158620000000000000158620000000000000000000000000000000000000000000000000158620004100003163                                          RE        
13164      2023050620230506AP        MECAN372                 2      0610653        07330000073400000REVISÃO DE ENTREGA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  0000000000000000600000000000000000000000000000000000600000000000000158620000000000000158620000000000000000000000000000000000000000000000000158620004100003164                                          RE        
13165      2023050620230506AP        MECAN375                 5      M0071          08210000082200000QUARTA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001380000000000000000000000000000000001380000000000000289800000000000000289800000000000000000000000000000000000000000000000000289800004100003165                 41~NF~2181               V1        
13166      2023050620230506AP        MECAN374                 5      M0081          08220000082300000SERVIÇO, DE REVISAO DE 50MIL                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0000000000000000300000000000000000000000000000000000300000000000000063000000000000000060000000000000000000000000000000000000000000000000000060000004100003166                 41~NF~2174               V1        
13167      2023050620230508AP        MECAN373                 2      1035580        08330000084200000EXAMINAR IRREGULARIDADE NO CONSOLE DO TETO.                                                                                                                                                                                                                                                                                                                                                                                                                                                                         0000000000000000200000000000000002010000000000000001810000000000000024290000000000000024290000000000000000000000000000000000000000000000000024290004100003167                 41~NF~2213               V2        
13168      2023050620230508                                   9      ACC            08350000140000000acc - protetor - cortesia                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003168                                          D9        
13169      2023050620230506                                   2      03             08490000092700000REVISÃO AOS 10.000 KM OU 1 ANO.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003169                                          V1        
13170      2023050620230506AP        MECAN373                 5      M0041          09550000095600000REVISÃO AOS 10.000 KM OU 1 ANO.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     0000000000000001000000000000000000000000000000000001000000000000000290810000000000000290810000000000000000000000000000000014540000000000000290810004100003170                 41~NF~2179               V3        
13171      2023050620230506AP        MECAN373                 2      03             09550000095600000REVISÃO AOS 10.000 KM OU 1 ANO.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003171                                          V1        
13172      2023050620230506AP        MECAN375                 2      TR011          09400000094100000SEXTA REVISÃO                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       0000000000000000200000000000000000000000000000000000200000000000000300000000000000000300000000000000000000000000000000000000000000000000000300000004100003172                 41~NF~2180               V1        
13173      2023050620230506AP        MECAN373                 5      M0041          10010000100200000REVISÃO AOS 10.000 KM OU 1 ANO.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     0000000000000001000000000000000000000000000000000001000000000000000290810000000000000290810000000000000000000000000000000014540000000000000290810004100003173                 41~NF~2178               V3        
13174      2023050620230506AP        MECAN372                 9      ACE            10570000105800000INSTALAÇÃO CAMERA DE RÉ E SENSOPR DE ESTACIONAMENTO                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000001000000000000000000000000000000000001000000000000000200000000000000000200000000000000000000000000000000000000000000000000000200000004100003174                 41~NF~2182               V9        
13175      2023050620230506AP        MECAN372                 5      M0061          11030000110400000REVISÃO DE 30.000 KM                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                0000000000000001480000000000000000000000000000000001480000000000000310000000000000000279000000000000000000000000000000000013950000000000000279000004100003175                 41~NF~2183               V1        
13176      2023050820230508AP        MECAN375                 5      M0061          08150000081600000TERCEIRA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         0000000000000000760000000000000000000000000000000000760000000000000159600000000000000159600000000000000000000000000000000000000000000000000159600004100003176                 41~NF~2185               V1        
13177      2023050820230508AP        MECAN374                 5      M0051          08420000084300000Agenda Rapido                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       0000000000000001400000000000000000000000000000000001400000000000000350000000000000000315000000000000000000000000000000000000000000000000000315000004100003177                 41~NF~2184               V1        
13178      2023050820230508                                   9      ACC            08310000140100000ACC - TAPETE - TROCO NATALIA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003178                                          V9        
13179      2023050820230508                                   9      ACC            08340000140100000ACC - SANTO ANTONIO CROMADO, NOME CHEVROLET E PROTETOR - VENDA                                                                                                                                                                                                                                                                                                                                                                                                                                                      0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003179                                          V9        
13180      2023050820230508AP        MECAN375                 2      ML             08560000090300000EXAMINAR TRINCOS NA TELA DO MYLINK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  0000000000000000500000000000000000000000000000000000500000000000000451220000000000000451220000000000000000000000000000000022560000000000000451220004100003180                 41~NF~2212               V2        
13180      2023050820230508AP        MECAN375                 2      3430990        08540000085600000EXAMINAR TRINCOS NA TELA DO MYLINK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  0000000000000000300000000000000000000000000000000000300000000000000036430000000000000036430000000000000000000000000000000001820000000000000036430004100003180                 41~NF~2212               V2        
13181      2023050920230509AP        MECAN374                 2      4041510        14540000145500000VEICULO SEM PARTIDA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 0000000000000000200000000000000000000000000000000000200000000000000024290000000000000024290000000000000000000000000000000000000000000000000024290004100003181                 41~NF~2245               V2        
13182      2023050820230508AP        MECAN373                 12     TR007          10440000104500000TROCA DE OLEO.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      0000000000000000200000000000000000000000000000000000200000000000000060000000000000000060000000000000000000000000000000000000000000000000000060000004100003182                 41~NF~2187               V1        
13183      2023050820230508AP        MECAN375                 5      M0051          11160000111700000SEGUNDA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0000000000000001400000000000000000000000000000000001400000000000000385000000000000000385000000000000000000000000000000000000000000000000000385000004100003183                 41~NF~2188               V1        
13183      2023050820230508                                   2      ST-BL001       11160000111700000SEGUNDA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0000000000000001000000000000000000000000000000000001000000000000000080000000000000000080000000000000000040000000000000000000000000000000000080000004100003183                 41~NF~2188               V1        
13183      2023050820230508                                   2      ST002          11160000111700000SEGUNDA REVISÃO PREVENTIVA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          0000000000000000500000000000000000000000000000000000500000000000000100000000000000000100000000000000000035000000000000000000000000000000000100000004100003183                 41~NF~2188               V1        
13184      2023050820230508AP        MECAN373                 5      M0121          14150000141600000REVISÃO AOS 90.000 KM OU 9 ANOS.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    0000000000000001710000000000000000000000000000000001710000000000000359100000000000000359100000000000000000000000000000000000000000000000000359100004100003184                 41~NF~2189               V1        
13185      2023050820230508                                   9      ACC            14280000164000000ACC - TAPETES E PROTETOR - TROCO WALLESKA                                                                                                                                                                                                                                                                                                                                                                                                                                                                           0000000000000001000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003185                                          V9        
13187      2023050820230508AP        MECAN375                 2      03             15370000153800000SERVIÇOS, EXAMINAR VEICULO CHEGOU SEM FUNCIONAR                                                                                                                                                                                                                                                                                                                                                                                                                                                                     0000000000000000500000000000000000000000000000000000500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004100003187                                          V1        
