11981533   26401106            26401106 00000000010000000000000730610000000000000730610000000000000000000000000000000730610000000000000455850000000000000000000000000000000146120000000000000000000000000000000009640000000000000044420000000000000730612~3~198153          
11985673   12706595            12706595 00000000010000000000000125620000000000000125620000000000000000000000000000000125620000000000000035690000000000000000000000000000000025120000000000000000000000000000000000000000000000000000000000000000000125622~3~198567          
11985673   93316245            93316245 00000000010000000000000078800000000000000078800000000000000000000000000000000078800000000000000018440000000000000000000000000000000015760000000000000000000000000000000000000000000000000000000000000000000078802~3~198567          
11985673   98550168X           98550168X00000000010000000000000299000000000000000299000000000000000000000000000000000299000000000000000094330000000000000000000000000000000000000000000000000000000000000000000003450000000000000015910000000000000299002~3~198567          
11985683   55509157            55509157 00000000010000000000000081780000000000000081780000000000000000000000000000000081780000000000000052400000000000000000000000000000000016360000000000000000000000000000000000000000000000000000000000000000000081782~3~198568          
11985683   98552043            98552043 00000000010000000000000064370000000000000064370000000000000000000000000000000064370000000000000035000000000000000000000000000000000012870000000000000000000000000000000000770000000000000003530000000000000064372~3~198568          
11985693   12616850            12616850 00000000010000000000000023690000000000000023690000000000000000000000000000000023690000000000000007450000000000000000000000000000000004740000000000000000000000000000000000310000000000000001440000000000000023692~3~198569          
11985693   12706595            12706595 00000000010000000000000070140000000000000070140000000000000000000000000000000070140000000000000035690000000000000000000000000000000014030000000000000000000000000000000000000000000000000000000000000000000070142~3~198569          
11985693   98550168X           98550168X00000000010000000000000260000000000000000260000000000000000000000000000000000260000000000000000094330000000000000000000000000000000000000000000000000000000000000000000004290000000000000019760000000000000260002~3~198569          
11985733   6208Q9              6208Q9   00000000010000000000001095240000000000001095240000000000000000000000000000001095240000000000000257450000000000000000000000000000000219050000000000000000000000000000000000000000000000000000000000000000001095242~3~198573          
11985773   98550368            98550368 00000000040000000000001064070000000000004256280000000000000000000000000000004256280000000000003803490000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004256282~3~198577          
11985783   52100278            52100278 00000000010000000000003800000000000000003800000000000000000000000000000000003800000000000000001241870000000000000000000000000000000760000000000000000000000000000000000000000000000000000000000000000000003800002~3~198578          
11985783   52154567            52154567 00000000010000000000000223960000000000000223960000000000000000000000000000000223960000000000000049460000000000000000000000000000000044790000000000000000000000000000000001770000000000000008170000000000000223962~3~198578          
11985783   94706450            94706450 00000000010000000000000304600000000000000304600000000000000000000000000000000304600000000000000054120000000000000000000000000000000060920000000000000000000000000000000002410000000000000011110000000000000304602~3~198578          
11985783   52054243            52054243 00000000010000000000000107270000000000000107270000000000000000000000000000000107270000000000000018130000000000000000000000000000000021450000000000000000000000000000000000850000000000000003910000000000000107272~3~198578          
11985793   26319101            26319101 00000000010000000000000155330000000000000155330000000000000000000000000000000155330000000000000101840000000000000000000000000000000031070000000000000000000000000000000000000000000000000000000000000000000155332~3~198579          
11985823   12616850            12616850 00000000010000000000000023690000000000000023690000000000000000000000000000000023690000000000000007450000000000000000000000000000000004740000000000000000000000000000000000310000000000000001440000000000000023692~3~198582          
11985823   12706595            12706595 00000000010000000000000114110000000000000114110000000000000000000000000000000114110000000000000035690000000000000000000000000000000022820000000000000000000000000000000000000000000000000000000000000000000114112~3~198582          
11985823   98550168X           98550168X00000000010000000000000299000000000000000299000000000000000000000000000000000299000000000000000094330000000000000000000000000000000000000000000000000000000000000000000004930000000000000022720000000000000299002~3~198582          
11985833   12616850            12616850 00000000010000000000000015400000000000000015400000000000000000000000000000000015400000000000000007450000000000000000000000000000000003080000000000000000000000000000000000160000000000000000730000000000000015402~3~198583          
11985833   12636838            12636838 00000000010000000000000130610000000000000130610000000000000000000000000000000130610000000000000049310000000000000000000000000000000026120000000000000000000000000000000001350000000000000006210000000000000130612~3~198583          
11985833   52100212            52100212 00000000010000000000000453750000000000000453750000000000000000000000000000000453750000000000000171480000000000000000000000000000000090750000000000000000000000000000000004690000000000000021590000000000000453752~3~198583          
11985833   52101541            52101541 00000000010000000000000079950000000000000079950000000000000000000000000000000079950000000000000026480000000000000000000000000000000015990000000000000000000000000000000000830000000000000003800000000000000079952~3~198583          
11985833   52160963            52160963 00000000010000000000000260170000000000000260170000000000000000000000000000000260170000000000000079550000000000000000000000000000000052030000000000000000000000000000000002690000000000000012380000000000000260172~3~198583          
11985833   98551028            98551028 00000000020000000000000021320000000000000042640000000000000000000000000000000042640000000000000029890000000000000000000000000000000008530000000000000000000000000000000000440000000000000002030000000000000042642~3~198583          
11985833   98552923X           98552923X00000000010000000000000399000000000000000399000000000000000000000000000000000399000000000000000124570000000000000000000000000000000000000000000000000000000000000000000005150000000000000023730000000000000399002~3~198583          
11985843   26425083            26425083 00000000010000000000000178840000000000000178840000000000000000000000000000000178840000000000000074430000000000000000000000000000000035770000000000000000000000000000000000000000000000000000000000000000000178842~3~198584          
11985843   55510150            55510150 00000000010000000000000484360000000000000484360000000000000000000000000000000484360000000000000138130000000000000000000000000000000096870000000000000000000000000000000000000000000000000000000000000000000484362~3~198584          
11985843   98550134            98550134 00000000060000000000000127670000000000000766020000000000000000000000000000000766020000000000000288730000000000000000000000000000000000000000000000000000000000000000000007240000000000000033350000000000000766022~3~198584          
11985843   12711551            12711551 00000000010000000000046537040000000000046537040000000000000000000000000000046537040000000000013183520000000000000000000000000000009307410000000000000000000000000000000000000000000000000000000000000000046537042~3~198584          
11985843   12706595            12706595 00000000010000000000000140080000000000000140080000000000000000000000000000000140080000000000000035690000000000000000000000000000000028020000000000000000000000000000000000000000000000000000000000000000000140082~3~198584          
11985843   98550168X           98550168X00000000010000000000000260000000000000000260000000000000000000000000000000000260000000000000000094330000000000000000000000000000000000000000000000000000000000000000000002460000000000000011320000000000000260002~3~198584          
11985843   98552043            98552043 00000000010000000000000190230000000000000190230000000000000000000000000000000190230000000000000035000000000000000000000000000000000038050000000000000000000000000000000001440000000000000006630000000000000190232~3~198584          
11985843   98550134            98550134 00000000020000000000000127670000000000000255340000000000000000000000000000000255340000000000000096240000000000000000000000000000000000000000000000000000000000000000000002410000000000000011120000000000000255342~3~198584          
11985843   98550134            98550134 00000000020000000000000127670000000000000255340000000000000000000000000000000255340000000000000096240000000000000000000000000000000000000000000000000000000000000000000002410000000000000011120000000000000255342~3~198584          
11985853   26284578            26284578 00000000010000000000002331800000000000002331800000000000000000000000000000002331800000000000000462520000000000000000000000000000000466360000000000000000000000000000000000000000000000000000000000000000002331802~3~198585          
11985863   26328044            26328044 00000000010000000000000280000000000000000280000000000000000000000000000000000280000000000000000098210000000000000000000000000000000056000000000000000000000000000000000000000000000000000000000000000000000280002~3~198586          
11985863   ACS192              ACS192   00000000010000000000000700000000000000000700000000000000000000000000000000000700000000000000000290400000000000000000000000000000000140000000000000000000000000000000000009240000000000000042560000000000000700002~3~198586          
11985873   ACS190              ACS190   00000000010000000000000350000000000000000350000000000000000000000000000000000350000000000000000118480000000000000000000000000000000070000000000000000000000000000000000004620000000000000021280000000000000350002~3~198587          
11985873   26328044            26328044 00000000010000000000000300000000000000000300000000000000000000000000000000000300000000000000000098210000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000000000000300002~3~198587          
11985873   26355513            26355513 00000000010000000000000600000000000000000600000000000000000000000000000000000600000000000000000156640000000000000000000000000000000120000000000000000000000000000000000000000000000000000000000000000000000600002~3~198587          
11985883   13488275            13488275 00000000010000000000000003950000000000000003950000000000000000000000000000000003950000000000000002520000000000000000000000000000000000790000000000000000000000000000000000000000000000000000000000000000000003952~3~198588          
11985893   13528553            13528553 00000000010000000000000239810000000000000239810000000000000000000000000000000239810000000000000130210000000000000000000000000000000047960000000000000000000000000000000003170000000000000014580000000000000239812~3~198589          
11985913   88905845            88905845 00000000010000000000000026000000000000000026000000000000000000000000000000000026000000000000000007130000000000000000000000000000000005200000000000000000000000000000000000000000000000000000000000000000000026002~3~198591          
11985913   90528145            90528145 00000000010000000000000015000000000000000015000000000000000000000000000000000015000000000000000006160000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000015002~3~198591          
11985913   98550168X           98550168X00000000010000000000000260000000000000000260000000000000000000000000000000000260000000000000000094330000000000000000000000000000000000000000000000000000000000000000000004290000000000000019760000000000000260002~3~198591          
11985923   11546389            11546389 00000000040000000000000000260000000000000001040000000000000000000000000000000001040000000000000000890000000000000000000000000000000000210000000000000000000000000000000000010000000000000000060000000000000001042~3~198592          
11985923   11548564            11548564 00000000040000000000000001050000000000000004200000000000000000000000000000000004200000000000000002700000000000000000000000000000000000840000000000000000000000000000000000060000000000000000250000000000000004202~3~198592          
11985933   26234038            26234038 00000000010000000000001100000000000000001100000000000000000000000000000000001100000000000000000283980000000000000000000000000000000220000000000000000000000000000000000014520000000000000066880000000000001100002~3~198593          
11985933   98551295            98551295 00000000010000000000000649000000000000000649000000000000000000000000000000000649000000000000000253280000000000000000000000000000000129800000000000000000000000000000000008570000000000000039460000000000000649002~3~198593          
11985953   12616850            12616850 00000000010000000000000021500000000000000021500000000000000000000000000000000021500000000000000007450000000000000000000000000000000004300000000000000000000000000000000000280000000000000001300000000000000021502~3~198595          
11985953   12706595            12706595 00000000010000000000000110160000000000000110160000000000000000000000000000000110160000000000000035690000000000000000000000000000000022030000000000000000000000000000000000000000000000000000000000000000000110162~3~198595          
11985953   98550168            98550168 00000000040000000000000065630000000000000262520000000000000000000000000000000262520000000000000097430000000000000000000000000000000000000000000000000000000000000000000003830000000000000017640000000000000262522~3~198595          
11985973   12616850            12616850 00000000010000000000000023690000000000000023690000000000000000000000000000000023690000000000000007450000000000000000000000000000000004740000000000000000000000000000000000220000000000000001010000000000000023692~3~198597          
11985973   12706595            12706595 00000000010000000000000125620000000000000125620000000000000000000000000000000125620000000000000035690000000000000000000000000000000025120000000000000000000000000000000000000000000000000000000000000000000125622~3~198597          
11985973   93316245            93316245 00000000010000000000000078800000000000000078800000000000000000000000000000000078800000000000000018440000000000000000000000000000000015760000000000000000000000000000000000000000000000000000000000000000000078802~3~198597          
11985973   98550168X           98550168X00000000010000000000000299000000000000000299000000000000000000000000000000000299000000000000000094330000000000000000000000000000000000000000000000000000000000000000000003450000000000000015910000000000000299002~3~198597          
11985973   LA0472              LA0472   00000000010000000000000099000000000000000099000000000000000000000000000000000099000000000000000023480000000000000000000000000000000019800000000000000000000000000000000000910000000000000004210000000000000099002~3~198597          
11985983   24587020            24587020 00000000010000000000000931940000000000000931940000000000000000000000000000000931940000000000000361050000000000000000000000000000000186390000000000000000000000000000000000000000000000000000000000000000000931942~3~198598          
11985983   52166632            52166632 00000000010000000000000290560000000000000290560000000000000000000000000000000290560000000000000154970000000000000000000000000000000058110000000000000000000000000000000000000000000000000000000000000000000290562~3~198598          
11986013   12616850            12616850 00000000010000000000000023690000000000000023690000000000000000000000000000000023690000000000000007450000000000000000000000000000000004740000000000000000000000000000000000220000000000000001010000000000000023692~3~198601          
11986013   12706595            12706595 00000000010000000000000125620000000000000125620000000000000000000000000000000125620000000000000035690000000000000000000000000000000025120000000000000000000000000000000000000000000000000000000000000000000125622~3~198601          
11986013   93316245            93316245 00000000010000000000000078800000000000000078800000000000000000000000000000000078800000000000000018440000000000000000000000000000000015760000000000000000000000000000000000000000000000000000000000000000000078802~3~198601          
11986013   98550168X           98550168X00000000010000000000000299000000000000000299000000000000000000000000000000000299000000000000000094330000000000000000000000000000000000000000000000000000000000000000000003450000000000000015910000000000000299002~3~198601          
11986023   11023589            11023589 00000000010000000000000018820000000000000018820000000000000000000000000000000018820000000000000002410000000000000000000000000000000003760000000000000000000000000000000000190000000000000000900000000000000018822~3~198602          
11986023   1350005             1350005  00000000010000000000000210140000000000000210140000000000000000000000000000000210140000000000000065090000000000000000000000000000000042030000000000000000000000000000000002170000000000000010010000000000000210142~3~198602          
11986023   1350137             1350137  00000000010000000000000130240000000000000130240000000000000000000000000000000130240000000000000103980000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130242~3~198602          
11986023   25FC0225            25FC0225 00000000010000000000000043960000000000000043960000000000000000000000000000000043960000000000000006550000000000000000000000000000000008790000000000000000000000000000000000000000000000000000000000000000000043962~3~198602          
11986023   88905845            88905845 00000000010000000000000026370000000000000026370000000000000000000000000000000026370000000000000007130000000000000000000000000000000005270000000000000000000000000000000000000000000000000000000000000000000026372~3~198602          
11986023   90531677            90531677 00000000010000000000000150000000000000000150000000000000000000000000000000000150000000000000000049730000000000000000000000000000000030000000000000000000000000000000000001550000000000000007140000000000000150002~3~198602          
11986023   93353848            93353848 00000000010000000000000300000000000000000300000000000000000000000000000000000300000000000000000082430000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000000000000300002~3~198602          
11986023   98550549X           98550549X00000000010000000000000275000000000000000275000000000000000000000000000000000275000000000000000102200000000000000000000000000000000000000000000000000000000000000000000003550000000000000016370000000000000275002~3~198602          
11986023   LA0472              LA0472   00000000010000000000000099000000000000000099000000000000000000000000000000000099000000000000000023480000000000000000000000000000000019800000000000000000000000000000000001020000000000000004710000000000000099002~3~198602          
11986023   88905742            88905742 00000000010000000000000033690000000000000033690000000000000000000000000000000033690000000000000010170000000000000000000000000000000006740000000000000000000000000000000000350000000000000001600000000000000033692~3~198602          
11986033   12708717            12708717 00000000010000000000000431680000000000000431680000000000000000000000000000000431680000000000000285120000000000000000000000000000000086340000000000000000000000000000000000000000000000000000000000000000000431682~3~198603          
11986033   93286309            93286309 00000000020000000000000087580000000000000175160000000000000000000000000000000175160000000000000081250000000000000000000000000000000035030000000000000000000000000000000002170000000000000009990000000000000175162~3~198603          
11986043   12616850            12616850 00000000010000000000000023690000000000000023690000000000000000000000000000000023690000000000000007450000000000000000000000000000000004740000000000000000000000000000000000250000000000000001160000000000000023692~3~198604          
11986043   12636838            12636838 00000000010000000000000193020000000000000193020000000000000000000000000000000193020000000000000049310000000000000000000000000000000038600000000000000000000000000000000002050000000000000009450000000000000193022~3~198604          
11986043   52100212            52100212 00000000010000000000000660420000000000000660420000000000000000000000000000000660420000000000000171480000000000000000000000000000000132080000000000000000000000000000000007020000000000000032350000000000000660422~3~198604          
11986043   52160963            52160963 00000000010000000000000296000000000000000296000000000000000000000000000000000296000000000000000079550000000000000000000000000000000059200000000000000000000000000000000003150000000000000014500000000000000296002~3~198604          
11986043   93205290            93205290 00000000020000000000000044580000000000000089160000000000000000000000000000000089160000000000000019980000000000000000000000000000000017830000000000000000000000000000000000950000000000000004370000000000000089162~3~198604          
11986043   98552923X           98552923X00000000010000000000000265000000000000000265000000000000000000000000000000000265000000000000000124570000000000000000000000000000000000000000000000000000000000000000000003520000000000000016220000000000000265002~3~198604          
11986043   LA0472              LA0472   00000000010000000000000099000000000000000099000000000000000000000000000000000099000000000000000023480000000000000000000000000000000019800000000000000000000000000000000001050000000000000004850000000000000099002~3~198604          
11986053   12616850            12616850 00000000010000000000000023690000000000000023690000000000000000000000000000000023690000000000000007450000000000000000000000000000000004740000000000000000000000000000000000240000000000000001100000000000000023692~3~198605          
11986053   12706595            12706595 00000000010000000000000070140000000000000070140000000000000000000000000000000070140000000000000035690000000000000000000000000000000014030000000000000000000000000000000000000000000000000000000000000000000070142~3~198605          
11986053   1300525             1300525  00000000010000000000000164660000000000000164660000000000000000000000000000000164660000000000000047300000000000000000000000000000000032930000000000000000000000000000000001660000000000000007650000000000000164662~3~198605          
11986053   1350137             1350137  00000000010000000000000130240000000000000130240000000000000000000000000000000130240000000000000103980000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130242~3~198605          
11986053   98550168            98550168 00000000040000000000000065630000000000000262520000000000000000000000000000000262520000000000000097430000000000000000000000000000000000000000000000000000000000000000000002830000000000000013050000000000000262522~3~198605          
11986053   98551028            98551028 00000000010000000000000036510000000000000036510000000000000000000000000000000036510000000000000015030000000000000000000000000000000007300000000000000000000000000000000000370000000000000001700000000000000036512~3~198605          
11986053   LA0472              LA0472   00000000010000000000000030500000000000000030500000000000000000000000000000000030500000000000000023480000000000000000000000000000000006100000000000000000000000000000000000310000000000000001420000000000000030502~3~198605          
11986053   WA11227             WA11227  00000000010000000000000047130000000000000047130000000000000000000000000000000047130000000000000012130000000000000000000000000000000009430000000000000000000000000000000000480000000000000002190000000000000047132~3~198605          
11986053   WF10295             WF10295  00000000010000000000000032900000000000000032900000000000000000000000000000000032900000000000000005420000000000000000000000000000000006580000000000000000000000000000000000000000000000000000000000000000000032902~3~198605          
11986053   JBR2772             JBR2772  00000000010000000000000019250000000000000019250000000000000000000000000000000019250000000000000005900000000000000000000000000000000003850000000000000000000000000000000000190000000000000000900000000000000019252~3~198605          
11986083   88905845            88905845 00000000010000000000000026000000000000000026000000000000000000000000000000000026000000000000000007130000000000000000000000000000000005200000000000000000000000000000000000000000000000000000000000000000000026002~3~198608          
11986083   90528145            90528145 00000000010000000000000015000000000000000015000000000000000000000000000000000015000000000000000006160000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000015002~3~198608          
11986083   98550549X           98550549X00000000010000000000000260000000000000000260000000000000000000000000000000000260000000000000000102200000000000000000000000000000000000000000000000000000000000000000000003000000000000000013830000000000000260002~3~198608          
11986093   26355513            26355513 00000000010000000000000580000000000000000580000000000000000000000000000000000580000000000000000156640000000000000000000000000000000116000000000000000000000000000000000000000000000000000000000000000000000580002~3~198609          
11986143   93291111            93291111 00000000010000000000000284290000000000000284290000000000000000000000000000000284290000000000000153370000000000000000000000000000000056860000000000000000000000000000000003010000000000000013850000000000000284292~3~198614          
11986163   88905845            88905845 00000000010000000000000026000000000000000026000000000000000000000000000000000026000000000000000007130000000000000000000000000000000005200000000000000000000000000000000000000000000000000000000000000000000026002~3~198616          
11986163   90528145            90528145 00000000010000000000000015000000000000000015000000000000000000000000000000000015000000000000000006160000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000015002~3~198616          
11986163   98550168X           98550168X00000000010000000000000260000000000000000260000000000000000000000000000000000260000000000000000094330000000000000000000000000000000000000000000000000000000000000000000004290000000000000019760000000000000260002~3~198616          
11986173   90528145            90528145 00000000010000000000000015000000000000000015000000000000000000000000000000000015000000000000000006160000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000015002~3~198617          
11986173   98550811            98550811 00000000040000000000000092000000000000000368000000000000000000000000000000000368000000000000000142010000000000000000000000000000000000000000000000000000000000000000000004750000000000000021870000000000000368002~3~198617          
11986173   12706595            12706595 00000000010000000000000140080000000000000140080000000000000000000000000000000140080000000000000035690000000000000000000000000000000028020000000000000000000000000000000000000000000000000000000000000000000140082~3~198617          
11986183   88905845            88905845 00000000010000000000000026000000000000000026000000000000000000000000000000000026000000000000000007130000000000000000000000000000000005200000000000000000000000000000000000000000000000000000000000000000000026002~3~198618          
11986183   90528145            90528145 00000000010000000000000015000000000000000015000000000000000000000000000000000015000000000000000006160000000000000000000000000000000003000000000000000000000000000000000000000000000000000000000000000000000015002~3~198618          
11986183   98550549X           98550549X00000000010000000000000260000000000000000260000000000000000000000000000000000260000000000000000102200000000000000000000000000000000000000000000000000000000000000000000003000000000000000013830000000000000260002~3~198618          
11986193   JBRRYC003           JBRRYC00300000000010000000000000141150000000000000141150000000000000000000000000000000141150000000000000058720000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000141152~3~198619          
11986213   12616850            12616850 00000000010000000000000023690000000000000023690000000000000000000000000000000023690000000000000007450000000000000000000000000000000004740000000000000000000000000000000000240000000000000001090000000000000023692~3~198621          
11986213   12706595            12706595 00000000010000000000000070140000000000000070140000000000000000000000000000000070140000000000000035690000000000000000000000000000000014030000000000000000000000000000000000000000000000000000000000000000000070142~3~198621          
11986213   25FC0225            25FC0225 00000000010000000000000031110000000000000031110000000000000000000000000000000031110000000000000006550000000000000000000000000000000006220000000000000000000000000000000000000000000000000000000000000000000031112~3~198621          
11986213   98553886            98553886 00000000040000000000000065630000000000000262520000000000000000000000000000000262520000000000000149950000000000000000000000000000000000000000000000000000000000000000000002520000000000000011600000000000000262522~3~198621          
11986243   24587106            24587106 00000000010000000000001396000000000000001396000000000000000000000000000000001396000000000000000768400000000000000000000000000000000279200000000000000000000000000000000000000000000000000000000000000000001396002~3~198624          
11986263   11023589            11023589 00000000010000000000000016760000000000000016760000000000000000000000000000000016760000000000000002410000000000000000000000000000000003350000000000000000000000000000000000150000000000000000710000000000000016762~3~198626          
11986263   1350137             1350137  00000000010000000000000169000000000000000169000000000000000000000000000000000169000000000000000103980000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000169002~3~198626          
11986263   88905845            88905845 00000000010000000000000026370000000000000026370000000000000000000000000000000026370000000000000007130000000000000000000000000000000005270000000000000000000000000000000000000000000000000000000000000000000026372~3~198626          
11986263   93316245            93316245 00000000010000000000000078800000000000000078800000000000000000000000000000000078800000000000000018440000000000000000000000000000000015760000000000000000000000000000000000000000000000000000000000000000000078802~3~198626          
11986263   98550549X           98550549X00000000010000000000000299000000000000000299000000000000000000000000000000000299000000000000000102200000000000000000000000000000000000000000000000000000000000000000000003450000000000000015910000000000000299002~3~198626          
11986263   LA0472              LA0472   00000000010000000000000099000000000000000099000000000000000000000000000000000099000000000000000023480000000000000000000000000000000019800000000000000000000000000000000000910000000000000004210000000000000099002~3~198626          
11986283   11023589            11023589 00000000010000000000000016760000000000000016760000000000000000000000000000000016760000000000000002410000000000000000000000000000000003350000000000000000000000000000000000140000000000000000660000000000000016762~3~198628          
11986283   25FC0225            25FC0225 00000000010000000000000043960000000000000043960000000000000000000000000000000043960000000000000006550000000000000000000000000000000008790000000000000000000000000000000000000000000000000000000000000000000043962~3~198628          
11986283   88905845            88905845 00000000010000000000000026370000000000000026370000000000000000000000000000000026370000000000000007130000000000000000000000000000000005270000000000000000000000000000000000000000000000000000000000000000000026372~3~198628          
11986283   98550549X           98550549X00000000010000000000000275000000000000000275000000000000000000000000000000000275000000000000000102200000000000000000000000000000000000000000000000000000000000000000000002920000000000000013450000000000000275002~3~198628          
11986293   12616850            12616850 00000000010000000000000021320000000000000021320000000000000000000000000000000021320000000000000007450000000000000000000000000000000004260000000000000000000000000000000000150000000000000000690000000000000021322~3~198629          
11986293   25FC0225            25FC0225 00000000010000000000000031110000000000000031110000000000000000000000000000000031110000000000000006550000000000000000000000000000000006220000000000000000000000000000000000000000000000000000000000000000000031112~3~198629          
11986293   98550549X           98550549X00000000010000000000000249700000000000000249700000000000000000000000000000000249700000000000000102200000000000000000000000000000000000000000000000000000000000000000000002190000000000000010100000000000000249702~3~198629          
11986293   12706595            12706595 00000000010000000000000100160000000000000100160000000000000000000000000000000100160000000000000035690000000000000000000000000000000020030000000000000000000000000000000000000000000000000000000000000000000100162~3~198629          
11986303   12616850            12616850 00000000010000000000000023690000000000000023690000000000000000000000000000000023690000000000000007450000000000000000000000000000000004740000000000000000000000000000000000220000000000000001010000000000000023692~3~198630          
11986303   12706595            12706595 00000000010000000000000114110000000000000114110000000000000000000000000000000114110000000000000035690000000000000000000000000000000022820000000000000000000000000000000000000000000000000000000000000000000114112~3~198630          
11986303   1300525             1300525  00000000010000000000000164660000000000000164660000000000000000000000000000000164660000000000000047300000000000000000000000000000000032930000000000000000000000000000000001520000000000000007020000000000000164662~3~198630          
11986303   93316245            93316245 00000000010000000000000078800000000000000078800000000000000000000000000000000078800000000000000018440000000000000000000000000000000015760000000000000000000000000000000000000000000000000000000000000000000078802~3~198630          
11986303   98550168X           98550168X00000000010000000000000299000000000000000299000000000000000000000000000000000299000000000000000094330000000000000000000000000000000000000000000000000000000000000000000003460000000000000015930000000000000299002~3~198630          
11986303   98551028            98551028 00000000010000000000000041320000000000000041320000000000000000000000000000000041320000000000000015030000000000000000000000000000000008260000000000000000000000000000000000380000000000000001760000000000000041322~3~198630          
11986313   12616850            12616850 00000000010000000000000023690000000000000023690000000000000000000000000000000023690000000000000007450000000000000000000000000000000004740000000000000000000000000000000000260000000000000001200000000000000023692~3~198631          
11986313   12706595            12706595 00000000010000000000000070140000000000000070140000000000000000000000000000000070140000000000000035690000000000000000000000000000000014030000000000000000000000000000000000000000000000000000000000000000000070142~3~198631          
11986313   1350137             1350137  00000000010000000000000130240000000000000130240000000000000000000000000000000130240000000000000103980000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130242~3~198631          
11986313   13508023            13508023 00000000010000000000000081850000000000000081850000000000000000000000000000000081850000000000000031490000000000000000000000000000000016370000000000000000000000000000000000900000000000000004140000000000000081852~3~198631          
11986313   25FC0225            25FC0225 00000000010000000000000043960000000000000043960000000000000000000000000000000043960000000000000006550000000000000000000000000000000008790000000000000000000000000000000000000000000000000000000000000000000043962~3~198631          
11986313   98550168            98550168 00000000040000000000000065630000000000000262520000000000000000000000000000000262520000000000000097430000000000000000000000000000000000000000000000000000000000000000000003130000000000000014400000000000000262522~3~198631          
11986313   98551028            98551028 00000000010000000000000036510000000000000036510000000000000000000000000000000036510000000000000015030000000000000000000000000000000007300000000000000000000000000000000000400000000000000001850000000000000036512~3~198631          
11986333   13488275            13488275 00000000010000000000000003950000000000000003950000000000000000000000000000000003950000000000000002160000000000000000000000000000000000790000000000000000000000000000000000000000000000000000000000000000000003952~3~198633          
11986373   26316989            26316989 00000000010000000000000300000000000000000300000000000000000000000000000000000300000000000000000106650000000000000000000000000000000060000000000000000000000000000000000000000000000000000000000000000000000300002~3~198637          
11986373   26355513            26355513 00000000010000000000000600000000000000000600000000000000000000000000000000000600000000000000000156640000000000000000000000000000000120000000000000000000000000000000000000000000000000000000000000000000000600002~3~198637          
11986383   26211391            26211391 00000000010000000000000080060000000000000080060000000000000000000000000000000080060000000000000046560000000000000000000000000000000016010000000000000000000000000000000001060000000000000004870000000000000080062~3~198638          
11986403   DIV00734            DIV00734 00000000010000000000000080000000000000000080000000000000000000000000000000000080000000000000000030080000000000000000000000000000000016000000000000000000000000000000000001060000000000000004860000000000000080002~3~198640          
11986413   12616850            12616850 00000000010000000000000023690000000000000023690000000000000000000000000000000023690000000000000007450000000000000000000000000000000004740000000000000000000000000000000000270000000000000001270000000000000023692~3~198641          
11986413   12706595            12706595 00000000010000000000000114110000000000000114110000000000000000000000000000000114110000000000000035690000000000000000000000000000000022820000000000000000000000000000000000000000000000000000000000000000000114112~3~198641          
11986413   93316245            93316245 00000000010000000000000078800000000000000078800000000000000000000000000000000078800000000000000018440000000000000000000000000000000015760000000000000000000000000000000000000000000000000000000000000000000078802~3~198641          
11986413   98550168X           98550168X00000000010000000000000299000000000000000299000000000000000000000000000000000299000000000000000094330000000000000000000000000000000000000000000000000000000000000000000004330000000000000019970000000000000299002~3~198641          
11986433   DIV00734            DIV00734 00000000010000000000000080000000000000000080000000000000000000000000000000000080000000000000000030080000000000000000000000000000000016000000000000000000000000000000000001060000000000000004860000000000000080002~3~198643          
11986453   12616850            12616850 00000000010000000000000023690000000000000023690000000000000000000000000000000023690000000000000007450000000000000000000000000000000004740000000000000000000000000000000000230000000000000001040000000000000023692~3~198645          
11986453   12706595            12706595 00000000010000000000000125620000000000000125620000000000000000000000000000000125620000000000000035690000000000000000000000000000000025120000000000000000000000000000000000000000000000000000000000000000000125622~3~198645          
11986453   1350137             1350137  00000000010000000000000130240000000000000130240000000000000000000000000000000130240000000000000103980000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130242~3~198645          
11986453   98550549X           98550549X00000000010000000000000275000000000000000275000000000000000000000000000000000275000000000000000102200000000000000000000000000000000000000000000000000000000000000000000003270000000000000015080000000000000275002~3~198645          
11986463   52168165            52168165 00000000010000000000000404670000000000000404670000000000000000000000000000000404670000000000000012260000000000000000000000000000000080930000000000000000000000000000000005340000000000000024600000000000000404672~3~198646          
11986473   MGM17570R13         MGM17570R00000000020000000000000695000000000000001390000000000000000000000000000000001390000000000000000556000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001390002~3~198647          
