126252693                APARELHO ELETRICO (L                              G26252693                                                                                                                              
126257911                ALOJAMENTO DO FILTRO                              G26257911                                                                                                                              
126260865                COBERTURA DO PARACHO                              G26260865                                                                                                                              
126269980                TUBO DE BORRACHA VUL                              G26269980                                                                                                                              
126270656                PROTETOR DE CALOR DO                              G26270656                                                                                                                              
126271784                DEFLETOR DE AR DO RA                              G26271784                                                                                                                              
126271785                DEFLETOR DE AR DO RA                              G26271785                                                                                                                              
126272439                TAMPA DO PORTA MALAS                              G26272439                                                                                                                              
126272686                SORTIDO COMPOSTO POR                              G26272686                                                                                                                              
126272818                HASTE DE ANTENA DE R                              G26272818                                                                                                                              
126273294                CHAVE CJ-FECH IGN &                               G26273294                                                                                                                              
126273298                CHAVE FLIP 3 BOTOES                               G26273298                                                                                                                              
126273579                SENSOR DE ALARME DO                               G26273579                                                                                                                              
126273581                SENSOR DE ALARME DO                               G26273581                                                                                                                              
126280525                CINTA TAMPAO PORTA M                              G26280525                                                                                                                              
126280571                COBERTURA DO ALOJAME                              G26280571                                                                                                                              
126280572                COBERTURA DO ALOJAME                              G26280572                                                                                                                              
126280577                ESPELHO RETROVISOR P                              G26280577                                                                                                                              
126280578                ESPELHO RETROVISOR P                              G26280578                                                                                                                              
126280747                APARELHO ELETRICO (L                              G26280747                                                                                                                              
126284578                COBERTURA DO PARACHO                              G26284578                                                                                                                              
126285919                MACANETA DE PLASTICO                              G26285919                                                                                                                              
126285922                MACANETA PACT-EXT PT                              G26285922                                                                                                                              
126287383                KIT COMPOSTO DE MOTO                              G26287383                                                                                                                              
126287499                DEFLETOR DO VENTILAD                              G26287499                                                                                                                              
126287515                EMBLEMA DE PLASTICO                               G26287515                                                                                                                              
126287516                EMBLEMA DE PLASTICO                               G26287516                                                                                                                              
126287639                TUBO DE ALIMENTACAO                               G26287639                                                                                                                              
126288261                GUARNICAO CJ-TA                                   G26288261                                                                                                                              
126288275                COBERTURA DO PARACHO                              G26288275                                                                                                                              
126288279                COBERTURA DO PARACHO                              G26288279                                                                                                                              
126288281                COBERTURA DO PARACHO                              G26288281                                                                                                                              
126288296                COBERTURA-P/CHQ                                   G26288296                                                                                                                              
126290728                PROTETOR DE CALOR DO                              G26290728                                                                                                                              
126292579                MOLDURA-ABERT G                                   G26292579                                                                                                                              
126292596                PROTETOR DO DEGRAU D                              G26292596                                                                                                                              
126296012                LANTERNA TRASEIRA DI                              G26296012                                                                                                                              
126296013                LANTERNA TRASEIRA DI                              G26296013                                                                                                                              
126296014                LANTERNA TRASEIRA DI                              G26296014                                                                                                                              
126296015                LANTERNA TRASEIRA DI                              G26296015                                                                                                                              
126300142                TAMPA CJ-CMPT/T                                   G26300142                                                                                                                              
126300284                CONJUNTO DO SEMIEIXO                              G26300284                                                                                                                              
126303220                MOLDURA DA JANELA DA                              G26303220                                                                                                                              
126303817                TRIM ASM-R/CMPT                                   G26303817                                                                                                                              
126304185                ISOLADOR DE BORRACHA                              G26304185                                                                                                                              
126304809                COMPRESSOR DO AR CON                              G26304809                                                                                                                              
126304848                APARELHO RECEPTOR DE                              G26304848                                                                                                                              
126305179                CARCACA DO APARELHO                               G26305179                                                                                                                              
126306227                TUBO DO RESFRIAMENTO                              G26306227                                                                                                                              
126306372                PARALAMA CJ-DIA                                   G26306372                                                                                                                              
126306657                BARRA DE IMPACTO DO                               G26306657                                                                                                                              
126306658                BARRA DE IMPACTO DO                               G26306658                                                                                                                              
126309589                FAROL LD  GEM                                     G26309589                                                                                                                              
126309591                APARELHO ELETRICO (C                              G26309591                                                                                                                              
126311882                AMORTECEDOR HIDRAULI                              G26311882                                                                                                                              
126311883                AMORTECEDOR HIDRAULI                              G26311883                                                                                                                              
126312507                MODULO DE CONTROLE E                              G26312507                                                                                                                              
126313833                LANTERNA CJ-SIN                                   G26313833                                                                                                                              
126314792                COBERTURA DO PARACHO                              G26314792                                                                                                                              
126315642                BLOCO DE FUSIVEIS DE                              G26315642                                                                                                                              
126318551                RESERVATORIO DO SOLV                              G26318551                                                                                                                              
126320384                VOLANTE DE DIRECAO D                              G26320384                                                                                                                              
126322107                AMORTECEDOR HIDRAULI                              G26322107                                                                                                                              
126322108                AMORTECEDOR HIDRAULI                              G26322108                                                                                                                              
126325237                MOLDURA DA ABERTURA                               G26325237                                                                                                                              
126332162                CONDENSADOR FRIGORIF                              G26332162                                                                                                                              
126332705                COBERTURA CJ-P/                                   G26332705                                                                                                                              
126333049                SUPORTE DA ESTRUTURA                              G26333049                                                                                                                              
126335043                FECHADURA DE ACO DE                               G26335043                                                                                                                              
126337494                LANTERNA TRASEIRA DI                              G26337494                                                                                                                              
126337495                APARELHO ELETRICO (C                              G26337495                                                                                                                              
126337496                APARELHO ELETRICO (C                              G26337496                                                                                                                              
126338244                VENTILADOR DO RESFRI                              G26338244                                                                                                                              
126338247                RADIADOR DO MODULO D                              G26338247                                                                                                                              
126342147                CAPO CJ                                           G26342147                                                                                                                              
126343314                GUARNICAO DE BORRACH                              G26343314                                                                                                                              
126344868                PARA LAMA PARA CARRO                              G26344868                                                                                                                              
126344871                CAPO CJ                                           G26344871                                                                                                                              
126344872                LANTERNA TRASEIRA DI                              G26344872                                                                                                                              
126344898                TAMPA CJ-ELEV                                     G26344898                                                                                                                              
126345040                RADIADOR DO MODULO D                              G26345040                                                                                                                              
126345651                BARRA DE AMARRACAO P                              G26345651                                                                                                                              
126347549                BASE DA ANTENA DE AP                              G26347549                                                                                                                              
126347605                PAINEL CJ-EXT L                                   G26347605                                                                                                                              
126347607                PAINEL CJ-EXT L                                   G26347607                                                                                                                              
126347695                COBERTURA DO PARACHO                              G26347695                                                                                                                              
126348460                RADIADOR DO MODULO D                              G26348460                                                                                                                              
126353843                DEFLETOR DE AGUA DA                               G26353843                                                                                                                              
126353982                ESPELHO RETROVISOR P                              G26353982                                                                                                                              
126355513                PROTETOR DE RESPINGO                              G26355513                                                                                                                              
126356935                PORTA PARA CARROCARI                              G26356935                                                                                                                              
126357741                RESFRIADOR DE AR DO                               G26357741                                                                                                                              
126361577                FORRO DA CAIXA DE RO                              G26361577                                                                                                                              
126364103                COBERTURA DA ABERTUR                              G26364103                                                                                                                              
126364105                COBERTURA DA ABERTUR                              G26364105                                                                                                                              
126373325                PAINEL DA PARTE TRAS                              G26373325                                                                                                                              
126373327                PAINEL DA PARTE TRAS                              G26373327                                                                                                                              
126376628                BARRA DE AMARRACAO P                              G26376628                                                                                                                              
126378379                GUIA DA COBERTURA DO                              G26378379                                                                                                                              
126378380                GUIA DA COBERTURA DO                              G26378380                                                                                                                              
126384440                FECHADURA DE ACO DE                               G26384440                                                                                                                              
126387695                TRAVA DE ACO DO CAPO                              G26387695                                                                                                                              
126402610                GUARNICAO DE BORRACH                              G26402610                                                                                                                              
126405418                CONDENSADOR.                                      G26405418                                                                                                                              
126406894                APARELHO ELETRICO (C                              G26406894                                                                                                                              
126425083                DEFLETOR DE AR DO PA                              G26425083                                                                                                                              
126668507                RETENTOR DE PLASTICO                              G26668507                                                                                                                              
126693773                DUTO DE ADMISSAO DE                               G26693773                                                                                                                              
126694130                BATENTE DE ACO DA FE                              G26694130                                                                                                                              
126698460                EIXO DIREITA INTERME                              G26698460                                                                                                                              
126699753                REFLETOR DO PARA CHO                              G26699753                                                                                                                              
126699754                REFLETOR DO PARA CHO                              G26699754                                                                                                                              
126699755                REFLETOR DO PARA CHO                              G26699755                                                                                                                              
126699756                REFLETOR DO PARA CHO                              G26699756                                                                                                                              
126699852                GUARNICAO COMPOSTA P                              G26699852                                                                                                                              
126699865                FITA DE POLICLORETO                               G26699865                                                                                                                              
126699867                APLIQUE DA ESTRUTURA                              G26699867                                                                                                                              
126700163                FITA DE POLICLORETO                               G26700163                                                                                                                              
126700165                FITA DE POLICLORETO                               G26700165                                                                                                                              
128289916                VALVULA SOLENOIDE DE                              G28289916                                                                                                                              
1300175                  ARTCULADOR DO CABO DE ENGATE                      O                        300175    OUTROS                                                                                              
130035                   POLIA DO ALTERNADOR CHEVROLET/FIAT 30035          O                        30035     OUTROS                                                                                              
1301420                  MANOPLA DA ALAVANCA DE CAMBIO PRETA C LENTE PRETA O                        301420    OUTROS                                                                                              
130223                   TENSIONADOR DA CORREIA DENTADA VOLKSWAGEN         O                        30223     OUTROS                                                                                              
130228                   TENSIONADOR DA CORREIA DENTADA FIAT               O                        30228     OUTROS                                                                                              
130273                   TENSIONADOR CORREIA DENTADA CHEVROLET/FIAT 30273  O                        30273     OUTROS                                                                                              
1311529                  CONECTOR DA CAIXA                                 O                        311529    OUTROS                                                                                              
13172                    COXIM DO AMORTECEDOR CHEVROLET DIANT 3172 SAMPEL  O                        3172      OUTROS                                                                                              
1341741                  AMORTECEDOR DIANTEIRO DIREITO - TRAILBLAZER TDS 1 O                        341741    OUTROS                                                                                              
1341742                  AMORTECEDOR DIANTEIRO ESQUER- TRAILBLAZER TDS 1   O                        341742    OUTROS                                                                                              
139026300                DEFLETOR DE AR PARA                               G39026300                                                                                                                              
139028988                MOUNT ASM-FRT S                                   G39028988                                                                                                                              
139077114                BATENTE DA SUSPENSAO                              G39077114                                                                                                                              
14150639100              VOLANTE BIMASSA MOTOR S10 2.8 16V 2012 A 2018     O                        4150639100OUTROS                                                                                              
142402438                DEFLETOR DE AR DO AS                              G42402438                                                                                                                              
142422779                RESERVATORIO DO RADI                              G42422779                                                                                                                              
142490925                MOLDURA DA ABERTURA                               G42490925                                                                                                                              
142532763                APARELHO ELETRICO (C                              G42532763                                                                                                                              
142647097                BOLSA INFLAVEL DE SE                              G42647097                                                                                                                              
142695041                RESFRIADOR DE AR DO                               G42695041                                                                                                                              
142702562                BOLSA INFLAVEL DE SE                              G42702562                                                                                                                              
142709518                PALHETA DO LIMPADOR                               G42709518                                                                                                                              
142779167                LANTERNA TRASEIRA                                 G42779167                                                                                                                              
142779169                APARELHO ELETRICO (C                              G42779169                                                                                                                              
152016722                EMBLEMA DE PLASTICO                               G52016722                                                                                                                              
152016723                EMBLEMA DE PLASTICO                               G52016723                                                                                                                              
152016909                DUTO DE ENTRADA DE A                              G52016909                                                                                                                              
152017221                PROTETOR DO PARA LAM                              G52017221                                                                                                                              
152018709                SUPORTE DA SOMBREIRA                              G52018709                                                                                                                              
152020947                RODA DE ACO DE VEICU                              G52020947                                                                                                                              
152023160                MOLDURA DA GRADE DO                               G52023160                                                                                                                              
152023161                MOLDURA DA GRADE DO                               G52023161                                                                                                                              
152024412                INSERTO DE ACABAMENT                              G52024412                                                                                                                              
152027911                GRADE DO RADIADOR PA                              G52027911                                                                                                                              
152028077                SAIDA DE AR DO PAINE                              G52028077                                                                                                                              
152028078                SAIDA DE AR DO PAINE                              G52028078                                                                                                                              
152028392                APARELHO ELETRICO DE                              G52028392                                                                                                                              
152028401                MOLDURA DA PORTA PAR                              G52028401                                                                                                                              
152028402                MOLDURA DA PORTA PAR                              G52028402                                                                                                                              
152028403                MOLDURA DA PORTA PAR                              G52028403                                                                                                                              
152030692                TUBO DO RESFRIADOR D                              G52030692                                                                                                                              
152034295                GUIA DA COBERTURA DO                              G52034295                                                                                                                              
152034296                GUIA DO PARA CHOQUE                               G52034296                                                                                                                              
152034924                MOLDURA DO PARA CHOQ                              G52034924                                                                                                                              
152035295                FORRO DA CAIXA DE RO                              G52035295                                                                                                                              
152036116                MOLDURA DA SAIDA DE                               G52036116                                                                                                                              
152036118                SAIDA DE AR DO PAINE                              G52036118                                                                                                                              
152037217                FORRO DA CAIXA DE RO                              G52037217                                                                                                                              
152037594                GUIA DA COBERTURA DO                              G52037594                                                                                                                              
152037595                GUIA DA COBERTURA DO                              G52037595                                                                                                                              
152037800                INSERTO DA GRADE DO                               G52037800                                                                                                                              
152039471                APARELHO ELETRICO (C                              G52039471                                                                                                                              
152041047                COXIM DA ESTRUTURA D                              G52041047                                                                                                                              
152041583                COBERTURA DE ACABAME                              G52041583                                                                                                                              
152042045                JOGO DE TAPETE DO AS                              G52042045                                                                                                                              
152042563                CALOTA DA RODA DE VE                              G52042563                                                                                                                              
152042749                SENSOR DE ALARME DO                               G52042749                                                                                                                              
152046535                SUPORTE DA COBERTURA                              G52046535                                                                                                                              
152047306                INSERTO DA GRADE DO                               G52047306                                                                                                                              
152047312                GRADE DO RADIADOR PA                              G52047312                                                                                                                              
152047422                TIRA SELADORA DE BOR                              G52047422                                                                                                                              
152048089                FRISO DO TETO DE VEI                              G52048089                                                                                                                              
152048090                FRISO DO TETO DE VEI                              G52048090                                                                                                                              
152048247                SELADOR DA ENTRADA D                              G52048247                                                                                                                              
152048248                SELADOR DA ENTRADA D                              G52048248                                                                                                                              
152051204                EXTENSAO DO PAINEL D                              G52051204                                                                                                                              
152051205                EXTENSAO DO PAINEL D                              G52051205                                                                                                                              
152051462                COBERTURA DO FURO DE                              G52051462                                                                                                                              
152053554                MOLDURA DE ACABAMENT                              G52053554                                                                                                                              
152053648                BARRA DE IMPACTO DO                               G52053648                                                                                                                              
152053753                FECHADURA DE ACO DE                               G52053753                                                                                                                              
152054243                PLACA DE IDENTIFICAC                              G52054243                                                                                                                              
152055791                COBERTURA DO PARACHO                              G52055791                                                                                                                              
152056625                TUBO DE ENTRADA DE A                              G52056625                                                                                                                              
152057535                DUTO DE ADMISSAO DE                               G52057535                                                                                                                              
152057793                BATENTE DO AMORTECED                              G52057793                                                                                                                              
152058207                COBERTURA DO PARACHO                              G52058207                                                                                                                              
152058509                MODULO DE CONTROLE E                              G52058509                                                                                                                              
152059023                GRADE DO RADIADOR PA                              G52059023                                                                                                                              
152062131                COBERTURA DO PARACHO                              G52062131                                                                                                                              
152063074                SOMBREIRA PARA CARRO                              G52063074                                                                                                                              
152064141                MOLDURA LNT                                       G52064141                                                                                                                              
152064357                COBERTURA DO ABSORVE                              G52064357                                                                                                                              
152064576                TUBO DE BORRACHA VUL                              G52064576                                                                                                                              
152066553                COXIM DA ESTRUTURA D                              G52066553                                                                                                                              
152068150                APARELHO ELETRICO (C                              G52068150                                                                                                                              
152068329                SUPORTE DE MONTAGEM                               G52068329                                                                                                                              
152068740                FITA DE POLICLORETO                               G52068740                                                                                                                              
152068741                FITA DE POLICLORETO                               G52068741                                                                                                                              
152071052                RETENTOR DE PLASTICO                              G52071052                                                                                                                              
152071936                RETENTOR DE PLASTICO                              G52071936                                                                                                                              
152072621                FORRO DA CAIXA DE RO                              G52072621                                                                                                                              
152079551                GUARNICAO COMPOSTA P                              G52079551                                                                                                                              
152082018                GUARNICAO DE BORRACH                              G52082018                                                                                                                              
